################## FYI, April 2016 values
### Lats,Lons,PIOMAS SIT,CS2U SIT,CS2C SIT
82.040 129.289 1.962 2.136 1.345
79.094 167.535 2.193 2.076 1.345
75.933 158.962 2.120 2.088 1.346
83.832 176.878 2.099 2.101 1.346
77.551 349.095 1.254 2.293 1.346
83.124 196.074 2.246 2.234 1.347
74.588 162.621 2.434 2.178 1.347
71.671 131.021 nan 1.827 1.347
85.930 121.504 2.008 2.215 1.347
72.253 165.700 2.585 2.029 1.347
69.172 180.310 1.673 2.426 1.347
82.733 151.460 2.086 2.158 1.347
84.814 57.339 1.596 2.130 1.347
83.981 80.362 1.671 2.249 1.347
84.245 127.093 1.980 2.101 1.347
80.727 205.017 2.256 2.118 1.348
70.444 185.612 3.485 2.111 1.348
83.507 135.000 2.010 2.333 1.348
79.043 138.318 1.904 1.995 1.348
84.280 183.366 2.164 2.214 1.349
82.671 141.203 2.054 2.072 1.349
84.449 131.730 2.005 2.067 1.349
85.519 77.005 1.779 2.163 1.349
85.542 61.504 1.690 2.144 1.350
74.073 125.819 1.289 1.901 1.350
83.554 162.824 2.073 2.121 1.350
69.276 293.362 0.754 2.132 1.350
78.162 174.019 2.241 2.101 1.350
71.842 184.616 3.143 2.162 1.351
74.834 235.251 1.655 2.050 1.352
75.962 177.709 2.417 2.073 1.352
74.975 218.326 2.116 1.978 1.352
69.993 293.537 1.179 2.400 1.352
80.770 79.509 1.316 2.803 1.352
83.760 189.293 2.200 2.238 1.352
85.893 162.553 2.146 2.154 1.352
73.004 183.411 2.720 2.142 1.352
81.984 172.776 2.084 2.044 1.353
73.654 169.308 2.623 2.063 1.353
80.312 131.248 1.920 2.054 1.353
82.838 153.034 2.091 2.137 1.353
83.183 194.265 2.228 2.327 1.353
76.514 225.000 2.421 2.106 1.353
68.833 193.223 1.924 2.028 1.353
83.939 154.855 2.082 2.068 1.354
74.246 187.784 2.187 1.967 1.354
77.482 157.341 1.934 2.105 1.354
81.822 23.405 1.363 2.011 1.354
77.714 95.763 1.252 2.197 1.354
84.141 63.925 1.550 2.083 1.354
72.572 181.848 3.033 2.082 1.355
77.325 90.507 1.032 2.148 1.355
84.116 158.806 2.080 2.151 1.355
69.175 188.393 3.284 2.183 1.355
83.499 137.793 2.029 2.138 1.355
84.280 49.764 1.640 2.283 1.356
80.891 175.061 2.100 1.976 1.356
73.487 179.610 2.770 2.115 1.356
75.053 345.651 0.964 2.218 1.357
70.952 176.276 1.519 2.085 1.358
84.298 133.409 2.007 2.152 1.358
82.135 116.200 1.852 2.101 1.358
75.029 280.804 0.771 2.133 1.358
81.640 144.819 2.034 2.266 1.358
71.574 163.334 2.677 2.030 1.358
83.569 82.999 1.695 2.175 1.358
81.592 177.709 2.098 2.109 1.358
73.151 186.509 2.350 2.093 1.359
84.202 190.008 2.239 2.202 1.359
74.598 177.075 2.596 2.074 1.359
74.437 225.585 2.153 2.001 1.359
84.006 122.800 1.953 2.105 1.360
83.257 144.462 2.080 2.077 1.360
75.926 164.745 2.205 1.988 1.360
79.098 175.872 2.178 2.078 1.360
83.640 153.886 2.085 2.161 1.360
81.234 141.226 1.984 2.050 1.360
84.031 156.801 2.080 2.097 1.361
81.550 141.459 2.006 2.139 1.361
75.726 273.155 nan 1.893 1.361
85.464 164.249 2.127 2.149 1.361
74.050 119.995 1.698 1.837 1.362
76.060 157.770 2.053 2.001 1.362
70.264 170.484 1.025 2.194 1.362
80.163 137.770 1.936 2.198 1.363
82.529 77.005 1.483 2.039 1.363
75.275 176.941 2.520 2.227 1.363
83.235 24.444 1.529 2.267 1.363
70.394 173.079 1.333 2.234 1.363
75.261 176.070 2.518 2.198 1.364
82.310 192.619 2.183 2.177 1.364
84.116 68.806 1.564 2.180 1.364
84.048 106.390 1.833 2.213 1.364
79.122 153.699 2.044 2.167 1.364
84.289 88.877 1.764 2.220 1.364
83.161 129.685 1.983 2.107 1.365
73.206 158.412 2.807 2.087 1.365
82.987 38.517 1.621 2.307 1.366
83.347 46.364 1.557 2.223 1.366
83.332 49.086 1.537 2.154 1.366
73.785 344.327 0.997 2.797 1.366
73.188 165.685 2.626 2.189 1.366
72.325 183.281 3.149 2.091 1.366
82.630 126.347 1.956 2.123 1.367
70.217 185.548 3.509 2.055 1.367
78.438 160.159 2.112 2.194 1.367
84.377 35.272 1.527 2.270 1.367
82.277 160.514 2.086 2.171 1.367
80.475 90.674 1.026 2.324 1.367
83.530 156.541 2.085 2.024 1.368
76.290 352.003 1.497 2.026 1.368
84.941 65.136 1.608 2.097 1.368
82.810 37.405 1.557 2.247 1.368
82.232 151.587 2.083 2.081 1.369
75.662 161.281 2.219 2.182 1.369
70.535 269.007 1.713 1.861 1.369
82.873 171.870 2.075 2.204 1.369
84.404 109.885 1.874 2.244 1.370
69.054 193.364 1.822 2.087 1.370
83.347 43.636 1.583 2.369 1.370
72.692 165.332 2.611 2.186 1.370
85.082 168.179 2.115 2.133 1.371
81.321 156.413 2.089 2.173 1.371
83.841 152.969 2.083 2.067 1.372
83.235 77.574 1.603 2.179 1.373
82.908 195.573 2.229 2.221 1.373
80.199 149.036 2.033 2.102 1.373
80.459 130.236 1.920 1.946 1.373
84.680 171.529 2.101 2.161 1.373
82.810 127.405 1.967 2.042 1.374
74.634 68.121 1.016 2.016 1.374
82.200 201.038 2.270 2.284 1.374
82.232 118.413 1.879 2.209 1.374
73.242 129.560 0.703 1.955 1.374
76.593 155.794 1.932 2.163 1.374
84.596 140.042 2.054 2.177 1.375
83.385 33.959 1.520 2.214 1.375
72.450 186.988 2.527 2.131 1.376
70.763 268.995 1.706 2.039 1.376
79.950 172.954 2.128 1.862 1.376
74.737 132.019 1.768 2.054 1.376
73.441 175.721 2.626 2.096 1.376
85.845 85.365 1.871 2.250 1.376
81.915 169.624 2.076 2.048 1.376
84.202 169.992 2.078 2.263 1.377
71.755 235.037 0.450 1.899 1.377
80.480 137.862 1.945 2.163 1.377
73.939 163.339 2.534 2.313 1.378
80.396 172.626 2.110 1.993 1.378
80.907 202.457 2.241 2.142 1.378
75.019 175.272 2.550 2.213 1.378
82.078 33.465 1.527 2.298 1.378
72.950 130.724 nan 2.257 1.378
81.373 142.386 2.000 2.127 1.378
82.796 101.659 1.742 2.267 1.378
84.107 165.700 2.073 2.140 1.379
85.398 108.435 1.921 2.245 1.380
75.765 67.276 0.852 2.385 1.380
73.034 180.379 2.875 2.084 1.380
83.939 78.275 1.631 2.075 1.380
73.025 181.897 2.845 2.226 1.380
72.763 184.112 2.753 2.129 1.380
79.624 153.712 2.067 2.174 1.381
82.692 15.101 1.633 2.246 1.381
85.442 155.323 2.114 2.276 1.381
70.757 181.675 1.834 2.121 1.381
74.470 187.896 2.187 2.336 1.381
73.713 180.395 2.736 2.102 1.381
84.902 98.842 1.834 2.301 1.381
83.569 125.074 1.963 2.182 1.381
84.048 163.610 2.072 2.127 1.381
82.429 97.651 1.723 2.093 1.382
84.624 58.627 1.598 2.207 1.382
82.310 77.381 1.448 2.043 1.382
80.501 162.848 2.109 2.167 1.382
83.881 55.437 1.587 2.343 1.382
71.521 187.341 2.942 2.278 1.383
85.431 120.964 1.982 2.182 1.383
83.736 118.856 1.922 2.200 1.383
82.562 18.435 1.548 2.205 1.383
84.202 100.008 1.797 2.197 1.383
74.777 61.356 1.191 1.992 1.383
84.245 142.907 2.070 2.132 1.384
73.879 129.346 1.499 1.831 1.384
78.583 134.204 1.797 2.061 1.384
84.324 112.011 1.886 2.149 1.384
85.113 69.905 1.655 2.253 1.385
80.328 153.138 2.079 2.157 1.385
85.531 112.068 1.946 2.276 1.386
84.422 79.592 1.683 2.074 1.386
76.991 225.699 2.457 2.088 1.386
85.679 143.427 2.098 2.219 1.386
72.011 228.039 1.188 1.932 1.387
70.075 178.382 1.862 2.236 1.387
86.030 158.499 2.140 2.239 1.387
83.538 188.973 2.188 2.187 1.388
69.853 179.040 nan 2.196 1.388
75.090 153.628 2.700 2.092 1.388
75.872 173.157 2.436 2.153 1.389
81.408 22.218 1.462 2.114 1.389
83.931 127.504 1.976 2.118 1.389
73.601 186.687 2.294 2.145 1.389
66.949 193.289 1.730 2.205 1.389
83.538 81.027 1.671 2.268 1.389
72.941 197.241 1.920 2.111 1.390
73.851 174.012 2.592 2.120 1.390
73.505 163.787 2.580 2.134 1.390
83.616 88.995 1.762 2.137 1.391
85.679 163.443 2.138 2.228 1.391
84.931 173.660 2.127 2.219 1.392
83.197 57.095 1.464 2.126 1.392
69.603 182.847 3.387 2.170 1.392
81.990 200.462 2.253 2.198 1.392
82.887 146.560 2.081 2.172 1.392
75.036 176.129 2.548 2.089 1.393
79.571 1.848 2.348 2.223 1.393
80.624 14.534 1.978 2.052 1.393
83.719 168.690 2.068 2.348 1.393
69.398 180.939 2.039 2.205 1.393
71.342 190.768 2.558 2.101 1.393
83.385 146.041 2.079 2.291 1.394
80.581 147.633 2.019 2.153 1.394
63.252 196.444 nan 1.907 1.394
68.930 182.144 nan 2.669 1.394
81.426 197.488 2.214 2.221 1.394
75.389 297.943 1.522 2.223 1.394
85.248 164.982 2.118 2.126 1.395
75.722 159.286 2.180 2.175 1.395
75.462 235.697 2.305 2.400 1.395
85.785 169.287 2.171 2.185 1.396
70.109 188.130 3.243 1.954 1.396
84.065 88.919 1.760 2.162 1.396
72.346 178.176 2.412 2.124 1.396
74.089 162.332 2.511 2.148 1.397
85.031 104.349 1.876 2.358 1.398
83.430 60.376 1.503 2.202 1.399
69.463 187.242 3.484 2.150 1.399
83.939 115.145 1.896 2.210 1.399
72.311 130.878 nan 1.896 1.399
83.453 77.152 1.603 2.226 1.399
85.344 62.819 1.661 2.128 1.400
73.166 207.420 1.756 2.343 1.400
70.202 163.831 2.546 2.107 1.400
85.497 124.875 2.007 2.206 1.401
70.816 172.250 1.795 2.195 1.402
83.981 161.565 2.074 2.295 1.402
81.143 124.695 1.900 2.103 1.402
74.156 163.106 2.502 2.245 1.402
74.585 183.759 2.388 2.311 1.402
83.499 79.077 1.622 2.207 1.403
84.931 136.790 2.041 2.149 1.403
84.262 162.979 2.078 2.143 1.404
69.688 187.322 3.429 2.162 1.404
83.332 139.086 2.042 2.159 1.404
83.499 42.207 1.586 2.130 1.404
65.614 302.146 1.043 2.037 1.404
81.132 206.241 2.287 2.199 1.404
84.911 39.644 1.561 2.093 1.404
84.039 84.611 1.737 2.133 1.404
72.354 180.365 2.712 2.211 1.405
81.934 25.498 1.352 2.118 1.405
79.816 204.027 2.211 2.144 1.405
81.030 350.655 1.699 2.468 1.405
75.843 82.255 0.935 2.093 1.406
80.026 89.356 1.231 2.558 1.406
85.621 122.471 2.001 2.192 1.406
80.930 162.013 2.091 2.203 1.406
71.073 163.072 2.701 2.168 1.406
85.809 145.886 2.109 2.251 1.407
72.337 182.553 3.215 2.248 1.407
69.311 185.307 3.691 2.190 1.408
84.689 145.305 2.081 2.263 1.408
80.896 13.523 1.403 2.215 1.409
84.485 174.174 2.108 2.392 1.409
69.942 226.364 nan 2.050 1.409
77.065 348.495 1.178 2.398 1.409
75.998 170.311 2.347 2.128 1.409
73.936 181.202 2.657 2.090 1.409
82.065 161.053 2.087 2.116 1.410
73.892 175.601 2.611 2.198 1.410
82.475 85.732 1.545 2.044 1.411
73.288 164.002 2.596 2.214 1.411
85.992 144.090 2.108 2.378 1.412
83.538 98.973 1.755 2.303 1.412
84.823 158.429 2.097 2.262 1.412
85.845 175.365 2.229 2.241 1.412
68.886 195.148 0.811 1.993 1.413
84.872 126.119 1.988 2.159 1.413
67.901 190.279 2.864 2.140 1.413
73.154 340.115 0.616 3.482 1.413
75.049 176.987 2.552 2.312 1.413
73.034 179.621 2.849 2.110 1.413
73.958 123.579 nan 1.980 1.413
82.733 24.590 1.444 2.287 1.413
84.476 107.700 1.864 2.176 1.414
77.947 347.645 1.105 2.378 1.415
83.499 132.207 1.994 2.108 1.415
83.964 130.486 1.987 2.181 1.415
81.616 22.797 1.412 2.092 1.415
74.003 195.890 1.967 2.305 1.415
85.621 57.529 1.688 2.134 1.415
83.438 64.747 1.527 2.157 1.416
86.345 139.970 2.109 2.249 1.417
67.665 285.509 0.553 1.836 1.418
84.814 122.661 1.970 2.284 1.418
82.065 131.566 1.976 2.150 1.418
70.728 334.781 nan 1.696 1.418
82.713 133.755 1.998 1.914 1.418
81.426 162.512 2.086 2.222 1.418
85.714 139.236 2.082 2.235 1.418
69.620 178.418 nan 2.138 1.419
77.938 84.130 1.219 2.128 1.419
76.775 235.366 3.358 2.249 1.419
75.087 236.669 2.027 2.187 1.419
75.251 349.032 1.255 2.274 1.420
84.823 111.571 1.903 2.364 1.420
73.682 176.448 2.640 2.087 1.421
82.258 14.237 1.534 2.226 1.421
85.322 68.962 1.686 2.251 1.422
77.764 92.626 1.138 2.288 1.422
83.257 125.538 1.962 2.087 1.422
81.730 28.301 1.442 2.563 1.423
73.468 177.274 2.685 2.150 1.423
72.651 339.922 0.650 2.387 1.423
85.942 114.444 1.980 2.346 1.424
82.475 194.657 2.208 2.234 1.425
83.981 133.493 2.000 2.192 1.425
73.626 210.964 1.807 2.108 1.425
84.262 185.599 2.189 2.400 1.426
85.564 137.045 2.066 2.151 1.426
70.238 211.971 0.847 1.984 1.426
82.817 149.036 2.082 2.126 1.427
83.235 155.556 2.089 2.201 1.427
82.310 12.619 1.630 2.474 1.427
85.237 113.552 1.935 2.301 1.427
72.520 184.794 2.767 2.143 1.427
68.976 293.682 nan 2.112 1.427
87.146 115.560 2.092 2.290 1.427
82.135 162.597 2.082 2.044 1.428
71.447 269.653 1.612 1.884 1.428
85.143 64.026 1.631 2.218 1.428
66.674 193.700 1.320 2.289 1.429
68.915 188.909 3.201 2.104 1.429
84.065 178.919 2.115 2.248 1.429
84.961 88.727 1.777 2.167 1.430
83.538 117.897 1.909 2.186 1.430
75.800 342.997 0.886 2.659 1.430
85.051 52.352 1.581 2.202 1.431
84.440 64.983 1.572 2.155 1.431
70.160 230.985 0.354 1.986 1.431
81.069 199.799 2.228 2.247 1.432
80.930 205.615 2.271 2.224 1.433
71.875 211.817 1.596 2.025 1.433
84.559 126.634 1.984 2.121 1.433
82.040 182.420 2.105 2.206 1.433
70.057 177.089 1.734 2.250 1.433
82.232 185.793 2.123 2.301 1.433
80.727 208.113 2.299 2.050 1.433
73.974 154.692 2.881 2.090 1.433
76.136 281.674 nan 2.161 1.434
69.393 181.565 2.478 2.251 1.434
84.504 123.366 1.967 2.172 1.434
71.884 177.510 2.099 2.248 1.434
77.349 345.101 1.000 2.113 1.434
70.845 339.011 0.754 2.133 1.434
85.737 103.671 1.927 2.419 1.434
84.158 102.171 1.809 2.262 1.434
77.191 217.171 2.334 2.109 1.435
81.143 161.565 2.088 2.256 1.435
82.651 172.117 2.077 2.169 1.436
76.476 157.051 1.967 2.131 1.436
85.185 54.462 1.620 2.119 1.437
74.372 162.867 2.468 2.182 1.437
83.832 105.803 1.818 2.183 1.438
83.030 46.302 1.532 2.190 1.438
72.311 184.008 3.020 2.132 1.438
81.952 171.193 2.079 2.179 1.438
81.013 125.870 1.908 2.086 1.439
72.926 186.423 2.400 2.196 1.439
81.315 173.333 2.090 2.121 1.439
84.624 148.627 2.088 2.262 1.440
84.951 93.814 1.803 2.339 1.440
83.832 86.878 1.752 2.164 1.441
83.453 192.848 2.228 2.381 1.441
84.689 55.305 1.600 2.234 1.442
82.475 14.657 1.599 2.286 1.442
69.603 177.153 nan 2.413 1.443
71.985 158.398 2.924 2.379 1.443
82.310 102.619 1.741 2.331 1.444
84.193 109.134 1.859 2.032 1.444
85.344 170.311 2.139 2.218 1.445
76.012 159.821 2.125 2.189 1.446
73.007 196.518 1.921 2.275 1.446
82.699 69.341 1.542 2.198 1.446
73.769 155.031 2.867 1.965 1.447
77.714 174.237 2.279 2.172 1.448
85.031 157.479 2.102 2.181 1.448
69.856 180.320 2.444 2.265 1.449
70.045 183.556 3.385 2.216 1.449
72.346 181.824 3.157 2.424 1.449
70.936 161.779 2.777 2.100 1.449
83.616 142.125 2.066 2.233 1.449
73.441 233.830 1.432 1.958 1.450
81.030 207.525 2.301 2.187 1.450
82.733 114.590 1.856 2.269 1.451
69.851 188.673 3.155 2.299 1.452
82.699 159.341 2.087 2.145 1.452
80.235 3.289 2.143 2.260 1.452
73.376 186.597 2.322 2.214 1.452
73.484 181.169 2.766 2.148 1.452
82.200 32.093 1.507 2.287 1.452
83.438 154.747 2.087 2.225 1.452
70.068 182.265 3.142 2.226 1.453
83.736 61.144 1.526 2.354 1.454
72.354 136.032 1.910 2.106 1.454
72.346 65.556 0.948 2.099 1.455
84.006 32.800 1.507 2.347 1.456
84.324 157.989 2.087 2.187 1.456
85.737 76.329 1.806 2.264 1.456
84.236 172.185 2.086 2.322 1.457
71.901 180.356 2.251 2.202 1.457
84.485 185.826 2.212 2.349 1.457
72.807 179.626 2.715 2.264 1.457
85.123 58.134 1.624 2.241 1.457
75.518 88.668 nan 1.996 1.458
82.873 98.130 1.735 2.220 1.458
84.133 48.094 1.629 2.245 1.459
84.756 163.887 2.093 2.310 1.459
81.834 153.083 2.086 2.211 1.459
82.317 143.297 2.056 2.339 1.459
84.862 101.310 1.848 2.343 1.459
84.065 54.211 1.632 2.321 1.460
75.210 237.395 1.718 2.181 1.460
83.569 54.926 1.531 2.217 1.460
83.030 133.698 2.002 2.202 1.461
82.429 150.781 2.081 2.194 1.461
85.365 142.853 2.088 2.367 1.461
70.559 171.682 1.551 2.182 1.461
71.718 209.876 2.013 2.207 1.461
83.015 138.900 2.042 2.276 1.462
73.710 181.185 2.712 2.193 1.463
76.514 351.870 1.432 2.063 1.463
74.227 192.750 2.029 2.161 1.463
85.082 41.309 1.584 2.248 1.464
72.802 170.599 2.623 2.068 1.464
85.564 169.824 2.156 2.260 1.464
80.624 165.466 2.106 2.156 1.464
70.710 184.347 3.660 2.186 1.464
82.251 85.855 1.457 2.220 1.465
85.893 72.553 1.807 2.364 1.465
84.737 113.839 1.913 2.302 1.465
82.637 153.825 2.090 2.155 1.466
86.318 160.463 2.160 2.311 1.466
85.154 173.367 2.141 2.279 1.467
70.670 185.677 3.461 2.211 1.467
79.801 90.630 1.221 2.124 1.467
82.965 103.815 1.757 2.389 1.468
73.088 161.806 2.661 2.281 1.468
72.311 175.992 2.337 2.223 1.469
82.930 119.407 1.911 2.078 1.469
69.158 182.167 3.453 2.370 1.469
83.696 160.278 2.079 2.308 1.469
70.431 212.320 1.037 2.288 1.470
75.743 271.353 nan 2.095 1.470
81.115 166.139 2.089 2.190 1.471
80.127 153.726 2.083 2.236 1.471
84.951 86.186 1.763 2.364 1.471
81.767 123.906 1.914 2.278 1.471
81.816 30.426 1.498 2.377 1.472
69.802 184.154 3.515 2.266 1.472
73.666 175.662 2.616 2.239 1.472
83.616 164.745 2.069 2.206 1.473
82.845 39.920 1.552 2.446 1.473
72.692 211.729 1.671 2.384 1.473
84.039 61.991 1.545 2.290 1.473
72.807 180.374 2.901 2.168 1.473
80.781 200.638 2.223 2.253 1.473
84.236 65.924 1.559 2.236 1.474
72.675 187.079 2.430 2.130 1.474
71.425 203.927 1.395 2.302 1.474
73.901 194.133 1.987 2.282 1.474
84.902 171.158 2.108 2.331 1.475
72.745 184.857 2.656 2.231 1.475
83.499 169.077 2.067 2.379 1.476
74.134 176.348 2.615 2.191 1.476
70.525 171.027 1.469 2.291 1.476
74.519 235.042 1.757 3.344 1.476
84.280 40.236 1.546 2.284 1.476
74.301 186.159 2.277 2.368 1.477
85.519 102.995 1.907 2.285 1.478
75.648 173.264 2.460 2.297 1.478
83.124 120.324 1.923 2.093 1.478
72.490 158.540 2.876 2.445 1.479
84.931 83.660 1.750 2.239 1.480
79.920 208.560 2.278 2.143 1.480
85.679 53.427 1.685 2.260 1.480
85.082 131.309 2.020 2.249 1.481
73.318 171.870 2.626 2.265 1.481
81.115 174.936 2.095 2.145 1.482
69.830 182.878 3.314 2.263 1.483
79.025 55.823 0.844 2.230 1.483
77.458 234.462 3.444 2.319 1.484
79.080 215.811 2.390 2.161 1.484
83.569 97.001 1.753 2.295 1.484
74.804 162.368 2.400 2.235 1.485
85.442 65.323 1.691 2.245 1.485
84.107 194.300 2.297 2.349 1.485
82.747 193.393 2.201 2.235 1.486
71.405 183.814 3.553 2.223 1.486
85.785 100.713 1.922 2.347 1.486
82.455 84.036 1.511 2.285 1.486
87.182 186.843 2.410 2.300 1.486
78.820 153.178 2.006 2.218 1.487
73.958 135.000 1.856 2.065 1.487
83.059 72.150 1.591 2.254 1.487
82.034 152.354 2.084 2.279 1.487
70.784 171.585 1.799 2.210 1.488
84.056 86.760 1.750 2.294 1.489
70.896 185.744 3.456 2.241 1.489
72.563 182.586 3.065 2.219 1.489
75.868 347.619 1.071 2.502 1.489
72.950 174.327 2.602 2.310 1.490
85.041 151.699 2.098 2.283 1.490
84.540 74.539 1.640 2.206 1.490
83.124 163.926 2.071 2.246 1.490
84.513 178.831 2.136 2.284 1.490
85.821 110.376 1.958 2.257 1.491
73.936 210.689 1.850 2.154 1.491
70.292 293.199 1.238 2.219 1.492
84.031 66.801 1.542 2.275 1.492
85.312 123.311 1.991 2.197 1.493
73.260 180.385 2.822 2.178 1.493
84.642 100.840 1.830 2.296 1.494
76.060 67.770 0.774 2.085 1.494
81.700 21.371 1.392 2.269 1.495
75.158 347.330 1.063 2.421 1.495
71.615 184.560 3.276 2.253 1.496
84.298 43.409 1.573 2.302 1.496
85.227 39.289 1.607 2.317 1.496
72.285 129.852 nan 1.949 1.497
85.737 156.801 2.126 2.311 1.497
84.324 194.859 2.332 2.512 1.497
70.308 180.982 2.348 2.230 1.498
81.816 177.647 2.097 2.212 1.498
73.735 140.042 nan 2.086 1.498
74.220 196.113 1.971 2.204 1.499
84.559 36.634 1.559 2.286 1.499
84.116 111.194 1.871 2.287 1.499
84.708 83.928 1.747 2.260 1.499
83.648 40.711 1.580 2.499 1.499
83.235 167.574 2.065 2.206 1.499
79.219 351.027 1.489 2.040 1.500
81.580 139.316 1.993 2.130 1.500
81.391 122.242 1.887 2.558 1.500
85.497 55.125 1.667 2.241 1.500
75.998 350.311 1.235 2.233 1.501
85.185 107.592 1.901 2.304 1.501
80.819 203.749 2.248 2.174 1.501
73.694 177.236 2.671 2.244 1.501
83.640 116.114 1.896 2.259 1.502
71.671 178.946 1.637 2.500 1.502
83.339 73.393 1.585 2.167 1.502
81.367 177.769 2.099 2.141 1.502
82.775 18.997 1.545 2.490 1.503
70.316 167.791 1.952 2.275 1.503
74.480 244.733 1.634 2.152 1.503
85.610 109.359 1.940 2.337 1.503
77.077 266.517 1.255 2.240 1.504
76.683 156.675 1.928 2.150 1.504
80.646 161.131 2.101 2.296 1.504
84.124 59.036 1.571 2.444 1.504
79.925 154.290 2.085 2.272 1.504
83.332 130.914 1.990 2.243 1.505
74.063 195.113 1.978 2.294 1.505
71.898 181.068 2.852 2.428 1.505
84.158 77.829 1.641 2.247 1.505
75.747 270.451 1.146 2.035 1.506
74.526 173.752 2.563 2.283 1.506
81.508 30.964 1.531 2.300 1.507
85.714 130.764 2.045 2.344 1.507
85.610 70.641 1.746 2.384 1.507
72.285 230.148 1.164 2.181 1.508
83.672 166.701 2.068 2.441 1.508
82.232 84.207 1.425 2.347 1.508
68.357 186.274 3.980 2.435 1.508
80.224 154.904 2.091 2.223 1.508
85.237 150.422 2.103 2.343 1.508
83.279 79.439 1.618 2.253 1.508
81.408 202.218 2.255 2.181 1.509
74.198 129.232 1.679 2.083 1.509
74.019 124.695 0.302 2.091 1.509
85.409 88.603 1.830 2.499 1.510
83.906 110.433 1.857 2.239 1.510
86.030 130.426 2.058 2.365 1.511
72.552 176.677 2.472 2.498 1.512
83.302 141.789 2.068 2.227 1.512
84.902 109.231 1.893 2.202 1.512
81.432 168.690 2.082 2.336 1.512
85.679 126.573 2.023 2.219 1.512
82.495 127.725 1.961 2.262 1.512
74.118 175.539 2.602 2.258 1.513
85.001 124.046 1.980 2.321 1.513
70.712 170.263 1.696 2.300 1.513
86.799 143.531 2.141 2.478 1.514
69.104 184.635 3.736 2.433 1.515
85.542 51.116 1.659 2.269 1.515
84.107 128.830 1.984 2.134 1.515
83.824 135.000 2.010 2.356 1.515
73.487 180.390 2.775 2.003 1.516
84.065 91.081 1.754 2.208 1.516
71.220 269.657 1.720 1.966 1.516
83.768 197.784 2.326 2.449 1.516
72.639 213.381 1.639 2.377 1.517
76.279 140.974 nan 1.983 1.517
80.528 207.474 2.282 2.086 1.517
85.737 113.199 1.962 2.308 1.518
73.920 177.198 2.657 2.372 1.518
71.604 210.483 1.844 2.201 1.518
72.127 179.640 2.296 2.160 1.518
85.809 55.886 1.713 2.286 1.519
86.514 185.528 2.388 2.379 1.519
82.002 142.970 2.045 2.281 1.519
74.874 199.511 1.932 2.131 1.519
73.016 161.086 2.707 2.403 1.520
84.014 172.476 2.078 2.386 1.520
73.939 180.401 2.696 2.101 1.521
81.426 28.909 1.477 2.342 1.522
85.519 167.005 2.140 2.326 1.522
84.614 46.685 1.583 2.366 1.522
65.870 324.898 0.492 2.319 1.523
84.504 56.634 1.590 2.338 1.523
84.689 34.695 1.560 2.345 1.523
79.816 65.973 1.391 1.981 1.523
85.737 150.068 2.115 2.391 1.523
82.264 182.490 2.109 2.288 1.524
83.792 129.144 1.982 2.324 1.524
86.291 174.806 2.254 2.348 1.524
70.530 181.655 2.183 2.362 1.524
83.672 193.299 2.248 2.476 1.524
84.065 35.789 1.498 2.348 1.525
73.545 119.890 nan 2.229 1.525
84.298 46.591 1.604 2.340 1.527
84.315 147.875 2.081 2.296 1.527
85.398 161.565 2.120 2.357 1.527
70.936 184.399 3.657 2.337 1.528
83.235 192.426 2.210 2.536 1.528
71.842 131.486 nan 2.393 1.528
86.304 125.134 2.051 2.322 1.528
86.030 139.574 2.095 2.346 1.529
83.696 33.408 1.514 2.407 1.529
83.183 132.337 1.995 2.164 1.529
83.161 39.685 1.592 2.439 1.529
70.984 268.305 1.691 2.102 1.530
72.325 213.589 1.578 2.014 1.530
81.332 14.216 1.358 2.343 1.530
85.376 173.047 2.158 2.400 1.530
84.476 162.300 2.086 2.401 1.530
66.057 192.792 1.150 2.317 1.531
80.776 130.073 1.929 2.127 1.531
72.790 163.695 2.628 2.275 1.531
77.989 92.675 1.214 2.479 1.532
73.908 176.399 2.631 2.321 1.532
82.323 203.199 2.306 2.299 1.532
85.633 91.469 1.870 2.454 1.533
72.034 165.877 2.573 2.284 1.534
82.116 202.557 2.284 2.310 1.534
71.152 161.565 2.782 2.210 1.534
73.527 128.355 nan 2.105 1.534
71.791 163.131 2.680 2.305 1.535
84.262 84.401 1.740 2.364 1.535
85.845 94.635 1.908 2.459 1.535
85.409 178.603 2.202 2.419 1.535
70.744 212.112 1.483 2.369 1.535
71.217 203.649 1.038 2.127 1.535
83.752 36.254 1.521 2.303 1.535
69.663 165.579 nan 2.212 1.536
83.385 92.911 1.758 2.328 1.536
