################## FYI, April 2011 values
### Lats,Lons,PIOMAS SIT,CS2U SIT,CS2C SIT
82.796 191.659 2.273 2.403 1.202
67.892 193.257 1.116 2.659 1.202
80.700 90.690 2.155 2.255 1.204
84.324 165.141 2.198 2.477 1.204
72.678 191.602 1.785 2.415 1.204
82.429 150.781 2.175 2.418 1.205
81.356 183.715 2.163 2.521 1.205
76.514 171.870 1.873 2.437 1.205
63.379 195.511 nan 2.182 1.205
82.699 20.659 2.036 2.529 1.206
81.367 2.231 2.222 2.528 1.206
77.405 193.912 1.989 2.443 1.206
70.813 213.038 1.708 2.184 1.206
76.220 170.154 1.870 2.453 1.208
77.458 167.082 1.851 2.689 1.208
81.286 188.130 2.190 2.317 1.208
81.373 217.614 2.408 2.456 1.209
82.232 28.413 1.894 2.287 1.209
82.040 182.420 2.181 2.402 1.209
63.759 196.250 nan 3.046 1.209
86.661 129.560 2.169 2.447 1.210
81.921 225.000 2.595 2.592 1.210
80.312 221.248 2.470 2.435 1.210
84.262 162.979 2.191 2.410 1.210
83.768 107.784 2.097 2.522 1.210
70.045 338.499 nan 2.949 1.210
79.751 193.276 2.128 2.524 1.211
87.366 102.265 2.255 2.490 1.211
81.688 217.333 2.415 2.526 1.211
82.747 193.393 2.279 2.405 1.211
86.345 117.350 2.168 2.624 1.212
86.030 111.501 2.178 2.704 1.212
83.752 126.254 2.093 2.412 1.212
77.442 197.140 2.011 2.492 1.213
71.934 339.986 0.746 2.798 1.213
87.543 120.069 2.206 2.466 1.213
79.845 222.316 2.498 2.465 1.214
82.651 82.117 2.257 2.431 1.214
83.816 148.325 2.147 2.398 1.214
74.787 153.246 1.671 2.131 1.215
78.901 359.421 nan 2.351 1.215
83.507 57.680 2.324 2.520 1.215
71.438 231.394 2.595 2.242 1.215
79.441 217.235 2.360 2.583 1.216
75.158 167.330 1.828 2.486 1.216
84.245 127.093 2.102 2.559 1.217
70.431 225.000 2.076 2.176 1.217
80.245 181.975 2.083 2.425 1.217
82.034 152.354 2.185 2.311 1.218
86.237 120.379 2.160 2.410 1.218
81.120 209.476 2.286 2.419 1.218
86.706 99.782 2.233 2.475 1.218
86.429 122.196 2.161 2.498 1.219
84.014 172.476 2.229 2.424 1.219
75.865 163.867 1.848 2.450 1.219
75.019 237.858 2.766 2.197 1.219
82.264 177.510 2.169 2.439 1.219
81.508 216.416 2.393 2.439 1.219
86.514 132.397 2.167 2.504 1.220
78.495 217.875 2.318 2.342 1.220
77.183 188.556 1.965 2.493 1.220
84.540 208.142 2.479 2.502 1.220
82.389 32.989 1.937 2.530 1.220
82.232 24.717 1.910 2.711 1.221
78.451 216.314 2.276 2.443 1.223
79.845 190.814 2.118 2.568 1.223
74.585 176.241 1.944 2.457 1.223
81.927 209.055 2.323 2.516 1.223
82.937 115.346 2.005 2.529 1.223
84.193 109.134 2.112 2.482 1.223
78.001 164.275 1.875 2.378 1.223
78.888 87.109 1.843 2.372 1.224
82.356 50.947 2.289 2.576 1.224
81.132 176.379 2.053 2.441 1.224
82.535 117.718 1.984 2.409 1.224
71.757 231.506 2.601 2.127 1.224
77.286 78.294 1.596 2.225 1.224
81.592 182.291 2.157 2.526 1.225
72.438 156.224 1.581 2.438 1.225
80.020 204.550 2.211 2.471 1.226
79.375 223.290 2.524 2.452 1.226
82.277 199.486 2.274 2.467 1.227
74.998 174.417 1.901 2.644 1.227
78.222 88.363 1.665 2.221 1.227
87.146 138.180 2.196 2.503 1.227
85.322 158.962 2.187 2.523 1.227
79.422 195.362 2.121 2.501 1.227
85.344 117.181 2.128 2.508 1.227
81.058 37.875 1.857 2.436 1.227
87.236 121.759 2.190 2.459 1.227
81.580 183.814 2.173 2.640 1.228
85.113 159.905 2.183 2.572 1.228
81.166 192.450 2.198 2.459 1.228
79.649 33.518 1.917 2.797 1.229
83.981 170.362 2.219 2.440 1.230
70.559 171.682 1.611 2.626 1.230
77.722 163.551 1.890 2.535 1.231
79.915 194.808 2.145 2.511 1.231
86.528 110.772 2.195 2.452 1.231
79.323 85.786 1.995 2.625 1.232
79.262 216.511 2.338 2.496 1.232
78.399 214.765 2.238 2.588 1.232
72.251 186.180 1.649 2.263 1.232
84.872 126.119 2.104 2.393 1.232
85.610 109.359 2.172 2.637 1.235
84.116 68.806 2.155 2.551 1.235
83.696 56.592 2.282 2.385 1.236
75.472 168.864 1.848 2.490 1.236
74.372 250.263 nan 2.394 1.236
86.005 168.690 2.246 2.491 1.237
78.874 347.784 1.477 2.814 1.237
78.583 215.407 2.267 2.327 1.238
80.010 226.818 2.661 2.429 1.238
83.279 190.561 2.299 2.427 1.238
81.373 180.744 2.129 2.514 1.238
82.937 182.726 2.233 2.463 1.238
75.199 173.468 1.882 2.443 1.238
79.920 188.310 2.108 2.260 1.238
79.140 348.690 1.712 2.790 1.238
79.639 195.690 2.135 2.469 1.238
86.959 96.340 2.241 2.523 1.239
79.537 224.132 2.554 2.558 1.239
85.113 110.095 2.151 2.580 1.239
84.689 161.565 2.186 2.389 1.239
80.528 207.474 2.250 2.443 1.239
87.026 109.799 2.236 2.434 1.239
82.535 207.719 2.371 2.540 1.240
81.779 199.916 2.245 2.504 1.240
82.965 193.815 2.293 2.630 1.240
80.422 208.664 2.261 2.481 1.241
85.398 94.185 2.225 2.433 1.241
86.318 160.463 2.219 2.466 1.241
70.488 234.386 1.781 2.258 1.241
71.646 152.650 0.846 2.142 1.241
85.955 104.421 2.203 2.523 1.241
82.699 184.399 2.230 2.452 1.241
82.535 152.281 2.186 2.347 1.241
72.616 67.580 1.839 2.101 1.242
84.193 236.004 2.778 2.623 1.242
84.504 176.496 2.257 2.443 1.242
76.180 169.237 1.863 2.380 1.243
77.612 153.667 1.904 2.508 1.243
80.646 226.941 2.657 2.432 1.243
87.347 117.646 2.211 2.494 1.243
81.229 208.202 2.278 2.484 1.243
80.459 33.503 1.967 2.338 1.244
84.065 144.211 2.122 2.554 1.245
72.520 184.794 1.760 2.573 1.246
80.624 194.534 2.177 2.499 1.247
82.699 200.659 2.318 2.552 1.247
82.389 147.011 2.160 2.422 1.247
83.073 145.539 2.154 2.589 1.247
81.115 221.934 2.494 2.531 1.248
83.890 76.218 2.157 2.411 1.248
81.896 139.485 2.085 2.463 1.249
87.778 139.086 2.230 2.530 1.249
88.017 163.610 2.267 2.468 1.249
84.737 66.161 2.181 2.689 1.250
86.304 125.134 2.159 2.507 1.250
74.418 222.079 2.254 2.379 1.251
73.139 132.299 1.645 1.942 1.251
78.988 218.387 2.372 2.595 1.251
76.529 192.995 1.963 2.368 1.251
84.107 104.300 2.153 2.498 1.251
82.258 194.237 2.251 2.463 1.251
84.133 138.094 2.121 2.586 1.251
87.942 135.000 2.273 2.520 1.252
86.387 106.189 2.210 2.535 1.252
76.034 171.219 1.879 2.416 1.253
84.141 206.075 2.467 2.552 1.253
83.538 62.103 2.287 2.403 1.253
85.143 154.026 2.163 2.459 1.254
72.076 231.621 2.621 2.423 1.254
82.040 177.580 2.154 2.466 1.254
80.991 21.140 2.647 2.509 1.254
83.593 174.987 2.229 2.448 1.254
86.042 98.130 2.223 2.537 1.255
83.324 202.694 2.391 2.433 1.255
85.464 164.249 2.211 2.481 1.255
80.066 191.056 2.133 2.570 1.255
76.737 171.733 1.869 2.556 1.256
83.507 135.000 2.130 2.487 1.256
87.463 138.576 2.213 2.535 1.256
81.332 206.896 2.271 2.467 1.256
84.342 117.072 2.076 2.774 1.256
78.438 92.779 2.391 2.442 1.256
83.124 163.926 2.193 2.449 1.257
81.896 220.515 2.479 2.550 1.257
82.251 175.855 2.163 2.384 1.257
87.918 143.746 2.272 2.501 1.257
77.214 213.551 2.127 2.443 1.257
80.781 200.638 2.206 2.550 1.258
73.034 180.379 2.079 2.452 1.258
82.046 180.807 2.170 2.387 1.259
79.313 192.724 2.099 2.469 1.260
74.233 251.307 1.637 2.427 1.260
86.616 124.216 2.168 2.606 1.260
87.236 158.629 2.241 2.503 1.261
80.349 195.488 2.170 2.407 1.261
74.750 173.660 1.884 2.546 1.261
73.073 192.653 1.862 2.341 1.262
83.499 190.923 2.318 2.452 1.262
81.432 191.310 2.206 2.434 1.263
85.845 117.255 2.152 2.552 1.263
72.802 198.672 1.849 2.500 1.263
85.376 173.047 2.251 2.490 1.264
73.854 119.597 nan 1.650 1.264
75.648 173.264 1.883 2.383 1.264
83.030 133.698 2.131 2.490 1.265
78.269 215.665 2.246 2.382 1.266
83.719 191.310 2.337 2.543 1.266
82.887 123.440 2.048 2.678 1.266
74.162 156.161 1.749 2.460 1.267
72.320 67.184 1.785 2.213 1.267
75.843 172.255 1.880 2.610 1.267
84.951 176.186 2.265 2.501 1.267
73.257 234.284 2.753 2.399 1.267
74.379 152.146 1.682 2.576 1.268
82.529 49.865 2.257 2.536 1.268
77.801 198.768 2.047 2.565 1.268
73.515 192.995 1.931 2.393 1.268
86.814 108.435 2.270 2.634 1.269
72.631 130.802 nan 1.805 1.269
87.347 152.354 2.235 2.481 1.269
82.699 212.471 2.433 2.469 1.270
79.280 201.468 2.149 2.593 1.270
73.779 132.194 1.657 2.060 1.270
81.915 137.246 2.071 2.543 1.270
80.629 26.259 1.787 2.617 1.270
81.816 120.426 1.947 2.486 1.271
76.611 85.675 1.368 2.385 1.271
82.733 151.460 2.190 2.438 1.272
73.769 155.031 1.699 2.382 1.272
76.162 18.435 1.205 2.367 1.272
80.132 195.141 2.158 2.454 1.272
84.245 142.907 2.119 2.674 1.272
81.115 203.009 2.230 2.296 1.272
82.475 194.657 2.265 2.465 1.272
77.159 162.198 1.923 2.484 1.273
81.749 228.302 2.691 2.597 1.273
86.661 103.570 2.220 2.512 1.273
78.478 169.346 1.848 2.927 1.274
80.930 197.987 2.202 2.566 1.274
87.626 135.000 2.249 2.584 1.274
81.761 226.102 2.622 2.556 1.274
80.667 184.821 2.136 2.411 1.274
83.616 111.615 2.055 2.516 1.274
86.171 127.875 2.155 2.564 1.274
82.699 110.659 2.002 2.625 1.275
75.330 189.246 1.936 2.456 1.275
82.495 52.275 2.317 2.446 1.275
84.422 128.480 2.110 2.562 1.276
81.652 191.611 2.216 2.539 1.276
87.291 128.290 2.197 2.514 1.278
80.808 189.118 2.170 2.518 1.279
85.123 99.246 2.221 2.573 1.279
82.382 41.424 2.020 2.605 1.280
83.672 193.299 2.348 2.696 1.280
79.043 193.610 2.088 2.607 1.280
80.470 182.021 2.097 2.498 1.281
85.599 172.694 2.256 2.556 1.281
83.832 105.803 2.122 2.520 1.281
82.028 24.044 1.887 2.467 1.281
79.771 212.471 2.292 2.579 1.282
75.588 160.436 1.859 2.548 1.282
76.499 205.074 2.059 2.439 1.282
86.830 137.862 2.181 2.421 1.282
83.530 203.459 2.418 2.510 1.283
81.822 180.785 2.155 2.548 1.283
84.931 96.340 2.229 2.470 1.284
81.332 194.216 2.209 2.525 1.284
85.398 85.815 2.205 2.524 1.284
76.852 176.576 1.909 2.625 1.284
82.713 182.643 2.220 2.634 1.285
85.344 99.689 2.219 2.669 1.286
85.737 156.801 2.192 2.566 1.286
84.440 205.017 2.458 2.534 1.287
74.063 164.887 1.794 2.386 1.287
78.650 212.905 2.227 2.339 1.287
78.478 190.654 2.024 2.593 1.287
85.930 148.496 2.158 2.562 1.288
80.646 214.261 2.337 2.486 1.288
75.189 152.464 1.632 2.351 1.288
80.565 195.852 2.181 2.617 1.288
81.688 37.333 1.885 2.661 1.288
82.180 38.019 1.940 2.715 1.289
80.235 183.289 2.096 2.389 1.289
73.444 340.582 0.569 2.358 1.290
79.581 191.793 2.108 2.610 1.290
76.836 94.399 1.135 2.207 1.290
75.389 152.057 1.609 2.385 1.290
79.057 223.340 2.522 2.444 1.290
79.649 199.612 2.157 2.468 1.290
71.538 155.152 1.079 2.111 1.290
80.896 193.523 2.189 2.587 1.290
84.823 158.429 2.179 2.583 1.291
81.408 219.710 2.447 2.534 1.291
78.213 191.524 2.009 2.428 1.292
81.550 128.541 1.980 2.461 1.293
83.317 188.673 2.290 2.692 1.293
87.291 141.710 2.208 2.583 1.293
87.647 115.346 2.222 2.627 1.294
84.614 159.305 2.180 2.506 1.295
82.232 47.337 2.190 2.537 1.295
85.785 10.713 2.654 2.594 1.296
87.584 103.392 2.257 2.543 1.297
76.401 169.061 1.859 2.482 1.297
81.816 177.647 2.132 2.501 1.297
80.869 83.660 2.412 2.411 1.297
82.562 161.565 2.183 2.470 1.298
86.601 107.241 2.204 2.703 1.298
84.814 237.339 2.748 2.654 1.298
71.671 181.054 1.415 2.829 1.298
82.213 40.333 1.984 2.734 1.299
81.143 182.175 2.135 2.483 1.299
71.163 175.549 2.251 3.103 1.301
84.377 167.347 2.208 2.529 1.301
87.584 166.607 2.261 2.639 1.301
87.182 173.157 2.269 2.571 1.301
84.737 119.291 2.094 2.526 1.303
71.654 288.213 nan 2.145 1.303
84.124 239.036 2.817 2.567 1.303
78.988 194.744 2.092 2.524 1.304
79.528 222.397 2.497 2.581 1.304
79.219 224.157 2.552 2.503 1.304
83.124 196.074 2.318 2.546 1.304
85.679 163.443 2.213 2.593 1.305
83.095 188.393 2.275 2.524 1.305
85.409 181.397 2.289 2.546 1.305
67.424 329.723 0.398 2.973 1.306
78.770 211.945 2.220 2.481 1.306
80.459 3.366 2.194 2.561 1.307
74.774 236.427 2.324 2.345 1.308
84.756 106.113 2.165 2.605 1.308
74.265 132.686 1.293 1.998 1.308
74.227 167.250 1.810 2.449 1.308
77.657 197.447 2.026 2.679 1.309
75.295 180.437 1.976 2.583 1.309
77.851 99.028 3.591 2.220 1.310
72.998 135.000 1.738 2.042 1.310
84.862 101.310 2.204 2.666 1.311
86.345 139.970 2.161 2.599 1.312
83.554 197.176 2.364 2.546 1.312
86.737 149.036 2.191 2.553 1.312
68.166 192.817 1.468 2.512 1.313
79.990 201.682 2.188 2.559 1.313
83.664 136.432 2.129 2.505 1.313
86.443 155.854 2.205 2.657 1.313
86.345 130.030 2.158 2.569 1.313
86.993 135.000 2.201 2.534 1.314
87.404 97.431 2.260 2.541 1.314
87.734 122.905 2.216 2.525 1.315
84.202 169.992 2.220 2.507 1.316
84.737 88.781 2.221 2.642 1.317
87.423 145.620 2.234 2.573 1.318
84.031 203.199 2.453 2.544 1.318
72.409 192.171 1.762 2.475 1.319
81.890 212.593 2.361 2.496 1.319
80.587 188.902 2.155 2.621 1.320
71.071 172.833 2.085 2.594 1.320
85.409 88.603 2.212 2.634 1.320
82.078 43.854 2.074 2.765 1.321
76.514 36.203 1.255 2.773 1.321
84.642 206.030 2.461 2.575 1.322
81.634 116.222 1.939 2.615 1.322
83.124 173.454 2.213 2.543 1.322
87.734 147.095 2.241 2.556 1.323
85.237 156.448 2.178 2.486 1.323
84.141 153.925 2.170 2.553 1.323
71.057 158.767 0.971 2.373 1.323
84.689 55.305 2.259 2.555 1.323
83.037 207.801 2.423 2.673 1.324
87.463 131.424 2.218 2.601 1.324
85.344 152.819 2.162 2.558 1.324
79.624 190.582 2.102 2.637 1.325
86.943 156.251 2.221 2.505 1.325
86.676 135.000 2.184 2.534 1.325
72.989 233.054 2.881 2.502 1.325
81.408 202.218 2.239 2.553 1.326
84.737 141.911 2.115 2.566 1.326
85.821 97.696 2.223 2.793 1.327
82.873 98.130 2.128 2.555 1.327
82.078 213.465 2.384 2.632 1.327
80.020 192.319 2.138 2.557 1.327
87.522 108.435 2.461 2.607 1.327
73.505 196.213 1.895 2.834 1.327
69.764 164.186 nan 2.345 1.327
81.921 196.928 2.238 2.610 1.327
85.051 142.352 2.115 2.631 1.328
85.082 101.821 2.204 2.653 1.328
71.340 152.354 nan 2.207 1.328
79.855 225.895 2.623 2.559 1.328
70.504 162.192 1.445 2.272 1.328
71.901 67.736 1.696 2.086 1.329
81.081 212.692 2.320 2.616 1.329
82.078 226.146 2.627 2.566 1.330
80.646 83.811 2.361 2.472 1.330
73.230 340.837 0.674 2.480 1.331
79.791 197.241 2.152 2.524 1.331
87.734 159.775 2.264 2.517 1.331
84.737 150.709 2.147 2.540 1.332
74.050 119.995 1.131 2.310 1.332
85.845 152.745 2.175 2.791 1.332
81.724 219.508 2.452 2.622 1.333
83.816 121.675 2.065 2.567 1.333
85.621 184.399 2.304 2.654 1.333
79.098 85.872 1.851 2.360 1.334
71.940 188.231 1.586 3.011 1.334
71.444 152.969 0.598 2.239 1.334
73.930 131.600 1.624 2.071 1.335
81.990 200.462 2.256 2.592 1.335
74.516 301.961 0.755 2.328 1.336
82.258 165.763 2.173 2.525 1.336
79.698 194.490 2.131 2.535 1.336
77.993 191.310 1.991 2.469 1.336
83.736 204.274 2.438 2.543 1.337
83.616 232.125 2.758 2.668 1.338
80.286 219.382 2.425 2.499 1.338
78.770 194.452 2.075 2.551 1.339
79.860 200.037 2.170 2.504 1.340
84.614 200.695 2.428 2.576 1.341
84.504 236.634 2.763 2.711 1.341
79.057 226.660 2.656 2.652 1.341
84.039 208.009 2.485 2.657 1.342
84.342 152.928 2.163 2.680 1.342
73.946 132.732 0.935 1.926 1.342
81.508 210.964 2.324 2.534 1.342
83.816 174.806 2.234 2.517 1.344
85.409 178.603 2.278 2.543 1.344
82.232 227.337 2.664 2.631 1.344
81.385 192.771 2.208 2.609 1.345
71.033 207.933 1.444 3.082 1.346
87.626 171.870 2.268 2.593 1.346
84.531 157.109 2.176 2.569 1.346
70.789 340.504 0.937 2.212 1.346
84.902 98.842 2.221 2.669 1.347
81.149 180.725 2.116 2.559 1.347
86.042 151.260 2.173 2.633 1.347
83.890 103.782 2.145 2.641 1.348
81.126 226.023 2.618 2.686 1.348
78.901 203.199 2.141 2.586 1.348
77.230 218.581 2.236 2.579 1.348
64.166 194.948 nan 2.581 1.349
75.172 172.606 1.872 2.475 1.350
71.901 180.356 1.546 2.722 1.350
82.310 192.619 2.251 2.503 1.350
80.651 225.000 2.585 2.684 1.350
83.197 20.225 2.101 2.852 1.351
75.087 199.799 1.986 2.570 1.352
78.552 98.448 nan 2.507 1.353
73.124 187.267 1.827 2.550 1.353
73.318 135.000 1.773 1.949 1.354
84.048 163.610 2.192 2.538 1.354
72.053 190.465 1.660 2.399 1.354
83.117 111.975 2.018 2.832 1.354
76.096 173.047 1.884 2.539 1.355
75.673 174.155 1.896 2.524 1.356
86.119 123.232 2.154 2.554 1.356
83.569 187.001 2.294 2.588 1.356
85.143 115.974 2.122 2.719 1.356
80.891 184.939 2.152 2.378 1.356
82.475 165.343 2.178 2.534 1.358
82.509 121.551 2.006 2.394 1.358
82.135 197.403 2.252 2.565 1.358
76.979 202.810 2.049 2.588 1.359
80.858 199.323 2.204 2.778 1.360
81.622 119.650 1.931 2.265 1.360
77.226 163.156 1.907 2.502 1.360
84.951 93.814 2.230 2.638 1.360
83.347 173.234 2.217 2.599 1.361
85.376 96.953 2.227 2.711 1.361
73.242 193.570 1.887 2.600 1.362
82.987 160.408 2.196 2.601 1.363
76.514 163.072 1.887 2.490 1.363
86.661 140.440 2.175 2.578 1.363
82.213 220.333 2.496 2.817 1.364
74.118 134.427 1.479 2.156 1.364
73.478 134.449 1.457 2.201 1.364
83.816 137.936 2.126 2.590 1.365
87.847 98.973 2.345 2.617 1.365
84.862 168.690 2.218 2.519 1.365
84.193 70.866 2.147 2.517 1.366
82.028 184.028 2.192 2.658 1.367
85.123 170.754 2.233 2.637 1.367
83.339 196.607 2.340 2.632 1.368
77.108 169.472 1.850 2.619 1.368
84.422 100.408 2.197 2.522 1.368
69.498 193.655 1.110 2.540 1.368
70.912 225.477 2.562 2.409 1.369
74.707 237.593 2.174 2.413 1.369
81.984 187.224 2.213 2.289 1.369
84.236 119.055 2.070 2.535 1.369
80.619 82.451 2.271 2.456 1.370
78.929 195.866 2.096 2.509 1.370
87.309 163.072 2.248 2.555 1.370
81.915 190.376 2.224 2.604 1.371
87.847 117.897 2.248 2.652 1.371
84.039 174.611 2.239 2.539 1.371
79.262 193.891 2.103 2.649 1.371
86.927 169.509 2.271 2.700 1.371
80.406 194.199 2.166 2.560 1.372
81.391 32.242 1.823 2.801 1.372
70.749 170.923 1.657 2.457 1.373
83.235 204.444 2.402 2.590 1.374
85.621 94.399 2.223 2.514 1.374
86.171 164.745 2.232 2.636 1.375
74.382 177.940 1.978 2.623 1.375
75.518 178.668 1.970 2.383 1.376
73.157 135.541 1.762 2.130 1.376
84.766 131.532 2.119 2.551 1.376
84.872 233.881 2.715 2.712 1.377
70.045 164.632 1.565 2.155 1.377
76.357 348.136 1.515 2.661 1.377
75.962 87.709 1.071 2.270 1.377
83.347 186.766 2.280 2.644 1.377
85.621 175.601 2.271 2.597 1.378
85.031 165.651 2.205 2.618 1.378
85.881 132.797 2.145 2.653 1.378
79.313 167.276 1.875 2.617 1.379
87.942 157.620 2.262 2.588 1.379
76.875 18.435 1.980 2.542 1.379
81.234 218.774 2.423 2.596 1.380
70.789 197.374 1.414 2.596 1.380
74.988 152.860 1.656 2.438 1.381
83.931 52.496 2.239 2.575 1.381
81.834 63.083 1.125 2.559 1.381
83.332 49.086 2.207 2.553 1.381
72.625 233.945 2.752 2.660 1.382
75.872 173.157 1.884 2.459 1.383
82.382 48.576 2.221 2.763 1.384
82.264 34.380 1.923 2.803 1.385
83.792 230.856 2.732 2.749 1.385
65.468 323.604 nan 2.594 1.386
82.078 223.854 2.570 2.654 1.387
86.030 338.499 2.978 2.577 1.388
82.908 164.427 2.191 2.729 1.388
84.377 77.347 2.168 2.508 1.388
84.236 114.076 2.082 2.758 1.388
74.661 171.158 1.847 2.597 1.390
84.065 234.211 2.765 2.744 1.391
84.422 169.592 2.219 2.707 1.391
79.262 166.109 1.882 2.601 1.391
70.974 201.864 nan 2.581 1.392
85.737 336.801 3.013 2.679 1.392
86.927 146.889 2.198 2.763 1.393
81.580 220.684 2.474 2.721 1.393
78.739 223.386 2.513 2.488 1.395
77.896 346.608 1.304 2.937 1.396
86.106 161.565 2.219 2.530 1.396
85.942 335.556 2.999 2.630 1.396
81.568 199.398 2.233 2.660 1.396
80.963 47.010 3.078 2.462 1.396
87.647 154.654 2.244 2.550 1.396
70.287 162.392 1.453 2.406 1.397
86.737 157.834 2.221 2.653 1.397
83.499 169.077 2.207 2.520 1.398
75.775 170.463 1.869 2.672 1.399
85.464 105.751 2.190 2.850 1.400
83.719 168.690 2.208 2.535 1.400
87.778 130.914 2.234 2.687 1.401
73.343 192.068 1.890 2.645 1.402
86.543 119.055 2.170 2.582 1.402
87.522 161.565 2.258 2.623 1.403
73.635 133.888 1.350 2.282 1.403
86.737 174.094 2.264 2.755 1.404
86.927 123.111 2.174 2.647 1.405
70.070 162.588 1.462 2.032 1.405
77.714 213.835 2.171 2.778 1.407
82.349 197.904 2.270 2.601 1.407
73.349 195.255 1.883 2.664 1.407
76.420 165.160 1.860 2.549 1.408
83.332 229.086 2.718 2.713 1.408
82.908 201.297 2.341 2.644 1.409
81.269 33.486 1.813 2.849 1.409
70.269 225.462 2.236 2.407 1.409
80.020 34.939 1.860 2.770 1.409
67.966 184.399 nan 2.688 1.409
83.117 21.975 2.062 2.715 1.410
75.969 91.375 nan 2.666 1.410
72.852 192.488 1.829 2.564 1.410
84.006 237.200 2.805 2.717 1.412
79.576 0.616 nan 3.092 1.412
81.896 40.515 1.967 2.539 1.412
75.029 79.196 1.899 2.339 1.413
79.576 216.254 2.347 2.660 1.414
78.961 212.560 2.242 2.581 1.414
75.206 168.179 1.835 2.640 1.414
86.224 101.976 2.219 2.656 1.414
82.529 40.135 2.005 2.644 1.414
79.801 192.051 2.123 2.711 1.415
74.794 175.342 1.923 2.657 1.416
81.822 23.405 2.035 2.575 1.416
84.872 53.881 2.274 2.822 1.417
82.448 35.340 1.949 2.778 1.417
83.841 181.042 2.268 2.611 1.418
85.001 235.954 2.723 2.668 1.418
86.528 159.228 2.220 2.661 1.419
83.931 232.496 2.750 2.715 1.419
76.794 163.720 1.893 2.625 1.420
82.065 228.434 2.692 2.707 1.420
81.550 194.589 2.218 2.618 1.421
80.443 184.708 2.120 2.571 1.422
83.124 149.676 2.177 2.641 1.423
86.345 152.650 2.192 2.680 1.424
82.429 209.219 2.374 2.687 1.424
80.173 224.076 2.555 2.675 1.424
71.076 168.690 1.874 2.405 1.424
79.693 226.762 2.660 2.521 1.424
72.911 255.141 nan 2.356 1.426
85.893 162.553 2.215 2.649 1.426
87.026 160.201 2.236 2.654 1.427
81.865 218.290 2.435 2.682 1.428
82.529 192.995 2.265 2.628 1.428
79.855 224.105 2.556 2.685 1.428
87.734 110.225 2.301 2.662 1.428
85.679 343.443 2.970 2.786 1.428
77.442 162.860 1.907 2.562 1.429
73.610 131.666 1.565 2.211 1.429
84.843 117.121 2.104 2.586 1.429
83.197 200.225 2.355 2.688 1.429
69.663 165.579 nan 2.402 1.430
83.696 236.592 2.817 2.917 1.431
81.115 41.934 2.038 3.543 1.431
80.010 183.215 2.081 2.574 1.432
81.634 26.222 1.972 2.884 1.432
87.543 149.931 2.232 2.581 1.432
86.171 105.255 2.206 2.732 1.432
74.897 237.137 2.682 2.560 1.433
76.886 79.651 1.600 2.946 1.433
85.942 114.444 2.163 2.671 1.433
84.324 67.989 2.167 2.783 1.435
83.906 200.433 2.422 2.659 1.435
85.041 151.699 2.147 2.548 1.437
83.530 113.459 2.040 2.692 1.438
76.577 167.939 1.852 2.730 1.440
79.380 225.000 2.585 2.734 1.440
79.576 89.384 2.652 2.401 1.441
87.647 177.274 2.278 2.688 1.441
80.919 182.121 2.123 2.765 1.441
80.173 225.924 2.623 2.631 1.442
78.892 222.546 2.489 2.792 1.442
78.035 190.257 1.989 2.773 1.443
81.443 223.939 2.557 2.782 1.443
83.369 184.844 2.269 2.751 1.443
87.605 142.595 2.239 2.721 1.444
74.519 235.042 3.055 2.450 1.445
80.830 215.049 2.350 2.713 1.445
82.200 21.038 1.991 2.757 1.445
84.458 171.870 2.232 2.697 1.447
84.324 202.011 2.442 2.612 1.447
73.478 135.551 1.788 2.260 1.448
84.440 64.983 2.186 2.544 1.449
77.871 197.765 2.042 2.686 1.450
81.092 186.499 2.175 2.535 1.453
81.143 18.435 2.408 2.943 1.454
82.692 164.899 2.184 2.663 1.455
69.641 160.964 nan 2.449 1.456
83.124 186.546 2.266 2.654 1.456
75.588 171.491 1.867 2.557 1.457
74.684 152.496 1.669 2.474 1.458
72.807 233.505 2.817 2.576 1.458
71.624 234.462 2.175 2.444 1.459
82.922 184.538 2.243 2.685 1.460
84.158 167.829 2.208 2.761 1.460
87.443 156.801 2.242 2.637 1.460
79.219 225.843 2.619 2.668 1.461
74.111 133.282 0.904 2.039 1.462
70.752 225.000 2.348 2.534 1.462
84.107 75.700 2.155 2.597 1.462
84.107 128.830 2.109 2.636 1.463
84.236 172.185 2.231 2.684 1.464
78.888 92.891 2.923 3.066 1.464
81.724 39.508 1.936 2.729 1.465
73.757 125.998 nan 2.155 1.466
