################## FYI, April 2013 values
### Lats,Lons,PIOMAS SIT,CS2U SIT,CS2C SIT
82.264 92.490 1.904 1.778 0.936
78.579 148.650 2.116 1.841 0.936
71.607 169.789 2.583 1.766 0.936
81.315 186.667 2.091 1.943 0.936
85.809 55.886 2.018 1.776 0.936
82.232 42.663 1.864 1.762 0.936
84.823 21.571 1.883 1.912 0.936
79.845 132.316 1.998 1.604 0.936
79.219 117.897 2.198 1.660 0.937
80.271 122.775 2.113 1.770 0.937
78.632 143.017 2.051 1.630 0.937
72.899 191.753 1.915 1.811 0.937
81.332 104.216 2.649 1.745 0.938
81.126 46.023 1.945 1.777 0.938
68.789 294.796 1.150 2.011 0.938
72.276 169.403 2.665 1.698 0.938
84.902 171.158 2.039 1.881 0.938
73.070 164.211 2.930 1.685 0.938
83.841 117.031 2.054 1.740 0.938
69.613 177.785 nan 1.795 0.938
86.878 75.466 2.091 1.776 0.938
82.576 33.930 1.780 1.672 0.938
83.015 41.100 1.867 1.710 0.939
72.125 181.081 2.411 1.804 0.939
73.648 174.877 2.182 1.755 0.939
78.838 123.530 2.050 1.631 0.939
70.202 196.169 1.552 1.835 0.939
74.022 277.674 nan 1.534 0.939
70.160 219.015 2.746 1.674 0.939
80.071 159.520 1.940 1.881 0.939
82.699 184.399 2.094 1.809 0.939
86.030 68.499 2.047 1.825 0.940
73.657 119.208 nan 1.494 0.940
84.485 84.174 1.975 1.741 0.940
75.876 160.989 2.145 1.827 0.940
72.473 345.518 1.137 1.552 0.940
77.938 137.260 1.885 1.622 0.940
71.934 218.938 2.506 1.663 0.940
84.708 83.928 1.987 1.729 0.941
78.770 121.945 2.074 1.647 0.941
75.708 195.018 1.761 2.194 0.941
85.845 85.365 2.069 1.753 0.941
83.484 19.058 1.809 1.774 0.942
70.739 176.987 1.722 1.834 0.942
77.575 149.036 2.077 1.739 0.942
72.731 300.069 1.336 1.514 0.942
63.357 184.622 0.777 1.733 0.942
79.313 192.724 2.089 1.832 0.942
76.771 202.433 2.016 1.744 0.942
82.937 87.274 1.898 1.710 0.942
78.779 111.695 2.570 1.635 0.942
72.804 268.877 1.778 1.576 0.943
71.370 227.936 2.285 1.632 0.943
72.926 173.577 2.337 1.975 0.943
83.816 42.064 1.909 1.690 0.943
83.832 93.122 2.011 1.753 0.943
81.816 30.426 1.710 1.696 0.943
80.683 3.447 1.547 1.749 0.943
76.092 151.574 2.517 1.961 0.943
70.292 66.801 0.324 1.528 0.943
74.975 240.945 nan 1.625 0.943
86.752 178.025 2.067 1.836 0.943
77.242 353.437 1.476 1.990 0.943
79.375 136.710 2.005 1.747 0.943
79.920 171.690 1.954 2.061 0.943
72.110 182.521 2.659 1.767 0.944
78.619 26.313 1.401 1.418 0.944
80.112 141.442 2.007 1.591 0.944
80.858 19.323 nan 1.571 0.944
75.897 205.953 1.992 1.976 0.944
70.488 189.625 2.611 1.757 0.944
85.737 76.329 2.042 1.892 0.944
77.088 177.510 1.872 1.784 0.944
82.529 156.125 1.985 1.916 0.945
85.237 119.578 2.066 1.725 0.945
85.881 47.203 2.004 1.773 0.945
70.630 191.049 2.327 1.755 0.945
73.673 117.446 nan 1.400 0.945
78.672 141.429 2.036 1.738 0.945
86.443 77.276 2.079 1.766 0.945
85.312 123.311 2.058 1.702 0.945
74.050 209.995 1.991 2.162 0.945
72.950 174.327 2.291 1.854 0.946
75.736 169.574 2.052 1.933 0.946
70.300 171.129 1.414 1.687 0.946
78.770 148.055 2.107 1.538 0.946
80.619 7.549 1.862 1.855 0.946
81.634 26.222 1.794 1.522 0.946
81.853 161.565 1.993 2.026 0.946
80.727 154.983 1.962 1.834 0.946
81.356 161.095 1.969 1.913 0.946
76.836 122.471 1.961 1.562 0.946
85.542 51.116 1.998 1.827 0.946
72.953 61.239 1.386 1.490 0.946
64.164 192.882 nan 1.599 0.946
84.141 26.075 1.832 1.888 0.946
71.458 188.720 2.414 2.008 0.946
80.646 124.261 2.089 1.675 0.947
78.014 207.284 2.267 1.856 0.947
83.538 62.103 1.960 1.842 0.947
78.438 199.841 2.156 2.160 0.947
67.934 329.638 0.228 1.422 0.947
84.039 185.389 2.157 1.909 0.947
80.716 107.560 2.581 1.733 0.947
72.572 181.848 2.366 1.812 0.948
79.576 126.254 2.053 1.717 0.948
74.382 177.940 1.965 1.732 0.948
67.716 189.605 2.641 1.784 0.948
79.678 138.521 2.012 1.752 0.948
73.349 187.365 1.891 1.690 0.948
70.832 219.763 2.642 1.799 0.948
85.942 24.444 1.948 1.829 0.949
81.064 352.073 2.145 1.905 0.949
82.475 184.268 2.088 1.914 0.949
84.158 77.829 1.931 1.811 0.949
72.995 133.929 1.865 1.456 0.950
84.642 26.030 1.863 1.859 0.950
74.948 172.716 2.060 1.976 0.950
84.931 83.660 1.999 1.753 0.950
77.526 146.739 1.977 1.673 0.951
75.203 234.260 1.895 1.780 0.951
83.124 96.546 2.051 1.731 0.951
80.624 104.534 2.849 1.695 0.951
82.529 12.995 1.761 1.730 0.951
71.574 174.046 2.050 1.883 0.951
77.612 206.333 2.200 2.018 0.951
84.324 194.859 2.240 1.866 0.951
77.685 37.600 1.137 1.751 0.952
82.389 122.989 2.047 1.674 0.952
86.237 30.379 1.974 1.836 0.952
72.692 194.668 1.908 1.865 0.952
84.449 48.270 1.951 1.797 0.952
82.200 164.168 2.012 1.969 0.952
78.650 183.965 1.952 1.908 0.952
77.302 24.528 1.368 1.614 0.952
78.610 151.165 2.116 1.827 0.952
79.461 122.845 2.092 1.675 0.952
70.083 269.676 1.740 1.644 0.952
83.760 80.707 1.917 1.743 0.952
84.614 69.305 1.963 1.750 0.952
79.698 194.490 2.140 1.980 0.953
81.426 162.512 1.977 1.868 0.953
75.747 179.549 1.849 1.852 0.953
71.774 173.270 2.164 1.797 0.953
82.987 19.592 1.784 1.780 0.953
77.813 169.931 1.923 1.956 0.953
82.810 142.595 2.001 1.842 0.953
81.092 6.499 1.603 1.758 0.953
80.142 171.501 1.958 1.747 0.953
78.988 165.256 1.917 1.847 0.954
81.616 157.203 1.972 1.840 0.954
74.146 177.158 2.015 1.915 0.954
83.008 31.908 1.801 1.700 0.954
85.123 99.246 2.064 1.768 0.954
79.801 179.370 2.000 1.933 0.954
81.871 191.929 2.169 1.853 0.954
83.881 34.563 1.867 1.743 0.954
57.817 194.085 0.551 1.599 0.954
81.580 139.316 2.000 1.898 0.954
83.832 183.122 2.129 1.823 0.954
79.210 132.474 1.987 1.611 0.955
60.221 189.856 0.874 2.157 0.955
83.499 79.077 1.899 1.640 0.955
72.645 209.055 2.129 1.973 0.955
84.872 126.119 2.052 1.631 0.955
77.226 159.974 2.087 1.897 0.955
68.166 192.817 2.039 1.762 0.955
83.235 118.686 2.044 1.702 0.955
81.432 168.690 1.991 1.822 0.955
81.280 69.702 2.067 1.645 0.956
77.506 168.085 1.943 1.838 0.956
71.491 188.032 2.508 1.723 0.956
82.733 28.540 1.770 1.681 0.956
73.682 166.059 2.708 1.792 0.956
73.450 203.607 1.899 1.697 0.956
83.593 84.987 1.925 1.735 0.956
72.778 220.236 2.457 1.852 0.957
75.029 349.196 1.169 1.574 0.957
79.323 116.834 2.237 1.742 0.957
72.139 192.724 2.048 1.823 0.957
72.499 190.733 2.018 1.848 0.957
80.020 347.681 0.741 1.543 0.957
81.143 161.565 1.962 1.977 0.957
84.931 186.340 2.164 1.833 0.957
76.401 176.689 1.883 1.853 0.958
74.252 156.909 2.873 1.625 0.958
80.199 157.834 1.951 1.966 0.958
81.562 185.332 2.082 1.903 0.958
75.518 234.462 2.070 1.815 0.958
73.735 230.042 1.986 1.506 0.958
84.931 173.660 2.054 1.833 0.958
84.298 43.409 1.932 1.828 0.958
68.187 296.697 1.294 2.103 0.958
72.563 182.586 2.378 1.827 0.958
77.801 161.232 2.013 1.824 0.959
65.525 190.896 1.512 1.367 0.959
77.147 159.034 2.107 1.931 0.959
82.529 102.995 2.218 1.773 0.959
73.785 344.327 0.987 1.538 0.959
77.393 23.600 nan 1.436 0.959
76.357 168.136 2.024 1.784 0.959
72.225 209.970 2.276 1.779 0.959
70.864 198.861 1.798 1.767 0.959
78.797 161.928 1.945 1.849 0.959
71.222 342.216 0.929 1.433 0.959
74.750 173.660 2.069 1.781 0.960
71.901 202.264 2.171 1.818 0.960
70.197 60.376 1.133 1.654 0.960
83.008 121.908 2.037 1.719 0.960
85.992 35.910 1.989 1.898 0.960
81.934 154.502 1.964 1.903 0.960
69.641 340.964 0.916 1.734 0.960
75.868 167.619 2.082 1.771 0.960
75.172 156.346 2.561 2.043 0.960
82.747 166.607 2.035 1.788 0.961
82.747 13.392 1.787 1.838 0.961
70.749 177.656 1.805 1.849 0.961
76.136 168.326 2.041 1.843 0.961
85.737 60.068 2.020 1.803 0.961
81.822 53.915 1.751 1.712 0.961
83.332 40.914 1.880 1.682 0.961
75.736 190.426 1.730 2.003 0.961
75.378 65.993 nan 1.783 0.961
83.736 28.856 1.824 1.777 0.962
81.332 14.216 1.776 1.776 0.962
76.604 153.650 2.241 1.863 0.962
71.858 183.909 2.744 2.110 0.962
84.107 38.830 1.906 1.752 0.962
83.816 84.806 1.939 1.718 0.962
81.315 120.203 2.107 1.725 0.962
71.994 58.791 1.572 1.793 0.963
81.952 171.193 2.016 1.956 0.963
85.409 91.397 2.052 1.764 0.963
81.952 8.807 1.733 1.715 0.963
82.887 56.560 1.953 1.718 0.963
73.456 183.504 1.977 1.778 0.963
82.264 124.380 2.046 1.694 0.963
81.580 176.186 2.019 1.914 0.964
76.863 182.447 1.837 1.733 0.964
73.176 174.251 2.282 1.951 0.964
73.206 291.588 1.441 1.573 0.964
68.879 189.513 2.800 1.890 0.964
73.061 171.225 2.522 1.747 0.964
86.081 181.637 2.095 1.909 0.964
80.250 142.472 2.004 1.796 0.965
66.943 195.599 nan 1.659 0.965
78.001 142.595 1.999 1.672 0.965
73.004 176.589 2.230 1.836 0.965
83.484 109.058 2.071 1.766 0.965
71.940 342.242 0.908 1.756 0.965
72.291 196.595 1.954 1.729 0.965
80.581 122.367 2.113 1.818 0.965
73.682 176.448 2.109 1.853 0.965
75.556 67.620 1.243 1.874 0.965
81.286 8.130 1.623 1.804 0.965
74.178 207.474 1.929 2.162 0.965
85.785 190.713 2.179 1.717 0.966
83.302 51.789 1.937 1.797 0.966
77.409 154.120 2.141 1.817 0.966
80.459 123.503 2.098 1.675 0.966
71.119 169.359 2.563 1.687 0.966
71.999 173.186 2.223 1.843 0.966
79.057 136.660 2.010 1.769 0.966
80.907 112.457 2.267 1.742 0.966
83.939 78.275 1.918 1.671 0.967
80.565 15.852 1.368 1.619 0.967
78.712 145.521 2.080 1.882 0.967
73.285 188.893 1.879 1.718 0.967
75.493 297.160 1.601 1.604 0.967
72.093 170.242 2.571 1.804 0.968
81.871 168.071 2.009 1.892 0.968
79.801 192.051 2.099 1.719 0.968
71.071 225.963 2.416 1.720 0.968
83.339 63.004 1.969 1.736 0.968
81.909 111.949 2.155 1.777 0.968
80.549 190.244 2.104 1.923 0.968
85.610 160.641 1.972 1.853 0.968
77.661 172.164 1.923 1.747 0.968
72.317 170.119 2.592 1.837 0.968
70.538 192.349 2.146 1.771 0.968
78.739 136.614 1.982 1.758 0.969
83.407 69.102 1.957 1.825 0.969
80.245 1.975 1.574 1.774 0.969
72.778 183.366 2.216 1.852 0.969
85.857 38.418 1.990 1.874 0.969
79.126 180.591 1.968 1.966 0.969
84.056 86.760 1.965 1.727 0.969
74.480 244.733 1.644 1.590 0.969
79.112 182.951 1.975 2.056 0.969
74.089 162.332 2.703 1.803 0.969
83.059 100.222 2.103 1.752 0.970
82.310 102.619 2.284 1.924 0.970
83.438 36.674 1.857 1.712 0.970
81.508 143.584 1.984 1.861 0.970
73.682 346.059 1.058 1.765 0.970
80.523 155.556 1.965 1.901 0.970
79.025 145.823 2.090 1.709 0.970
65.072 23.199 nan 1.437 0.970
72.995 158.691 2.943 2.104 0.971
85.621 94.399 2.070 1.782 0.971
86.005 78.690 2.065 1.859 0.971
81.166 167.550 1.978 1.850 0.971
70.512 177.022 1.811 1.814 0.971
82.562 18.435 1.758 1.798 0.971
81.194 143.276 1.985 1.865 0.971
71.870 198.435 2.021 1.793 0.971
82.678 83.853 1.838 1.722 0.971
79.504 120.124 2.144 1.801 0.971
72.357 206.075 2.220 1.621 0.972
78.154 162.937 1.962 1.894 0.972
72.299 288.895 1.492 1.542 0.972
75.973 66.922 1.043 1.484 0.972
70.585 223.591 2.635 1.943 0.972
83.168 179.061 2.071 1.820 0.972
71.721 340.228 0.720 1.703 0.972
78.694 120.379 2.105 1.745 0.972
70.140 187.487 3.199 2.054 0.972
71.480 158.263 2.480 1.638 0.973
72.581 179.630 2.094 1.874 0.973
84.422 100.408 2.059 1.770 0.973
81.263 130.840 2.023 1.784 0.973
84.727 93.652 2.037 1.768 0.973
78.915 118.379 2.177 1.688 0.973
83.499 42.207 1.896 1.711 0.973
83.015 77.969 1.883 1.858 0.974
78.077 121.149 2.055 1.673 0.974
79.698 165.510 1.929 1.894 0.974
79.801 102.051 nan 1.770 0.974
77.014 160.313 2.102 1.741 0.974
70.140 168.563 1.812 1.629 0.974
73.710 201.435 1.837 1.912 0.974
82.775 108.997 2.104 1.774 0.974
79.080 121.569 2.097 1.669 0.975
79.950 172.954 1.965 1.882 0.975
72.291 343.405 1.033 1.652 0.975
81.058 127.875 2.048 1.769 0.975
73.785 74.327 nan 1.669 0.975
75.765 67.276 1.140 1.593 0.975
79.698 135.000 1.996 1.805 0.976
80.683 183.447 2.049 1.885 0.976
75.722 159.286 2.185 1.832 0.976
66.530 197.042 nan 1.613 0.976
86.737 84.094 2.096 1.894 0.976
71.774 186.730 2.499 1.872 0.976
83.438 25.253 1.801 1.860 0.977
80.781 159.362 1.953 1.920 0.977
82.395 170.676 2.028 1.875 0.977
71.646 193.100 2.092 1.892 0.977
71.646 170.480 2.506 1.736 0.977
79.224 161.188 1.938 1.736 0.977
84.006 32.800 1.863 1.759 0.977
80.359 109.699 2.521 1.731 0.978
79.698 104.490 2.573 1.679 0.978
70.591 225.470 2.376 1.792 0.978
79.885 350.433 1.585 1.760 0.978
82.549 132.563 2.022 1.756 0.978
81.115 193.861 2.180 1.827 0.979
77.801 150.843 2.146 1.890 0.979
78.610 173.784 1.937 1.976 0.979
80.523 114.444 2.245 1.734 0.979
82.213 139.667 2.002 1.856 0.979
81.604 193.109 2.181 1.754 0.980
80.224 118.034 2.183 1.720 0.980
80.919 177.879 2.021 1.790 0.980
85.737 66.801 2.027 1.861 0.980
81.508 98.344 2.728 1.811 0.980
79.489 158.085 1.964 1.980 0.980
76.879 120.292 2.054 1.556 0.980
85.398 71.565 2.009 1.887 0.980
82.908 111.297 2.072 1.752 0.980
81.580 49.316 2.024 1.673 0.980
70.124 218.103 2.471 1.720 0.981
72.722 190.871 1.965 1.931 0.981
72.139 204.146 2.255 1.743 0.981
79.080 125.811 2.039 1.664 0.981
80.930 162.013 1.955 1.845 0.981
71.057 58.103 1.618 1.765 0.981
83.569 54.926 1.950 1.855 0.981
76.794 208.960 2.163 2.207 0.981
78.811 142.326 2.058 1.672 0.981
83.664 43.568 1.909 1.709 0.981
71.063 223.075 2.492 1.641 0.982
82.699 41.269 1.860 1.702 0.982
75.786 208.791 2.049 2.013 0.982
80.819 113.749 2.242 1.786 0.982
76.646 148.046 2.070 1.599 0.982
80.328 136.878 1.999 1.821 0.982
81.865 141.710 1.993 1.805 0.982
86.304 88.264 2.085 1.857 0.982
79.533 167.005 1.926 1.957 0.982
80.727 118.113 2.157 1.783 0.983
81.652 168.389 2.000 1.942 0.983
72.190 223.466 2.426 1.927 0.983
71.079 199.081 2.066 1.851 0.983
86.345 62.650 2.050 1.790 0.983
73.832 168.378 2.594 1.933 0.984
73.610 191.464 1.807 1.717 0.984
83.824 67.620 1.941 1.772 0.984
78.583 162.277 1.950 1.920 0.984
73.441 196.960 1.818 1.759 0.984
77.772 137.974 1.825 1.685 0.984
85.031 22.521 1.889 1.800 0.984
81.143 182.175 2.055 1.837 0.984
79.826 139.467 2.009 1.860 0.984
72.357 135.000 1.881 1.598 0.984
73.955 256.645 2.030 1.763 0.984
79.620 127.983 2.037 1.686 0.985
72.552 155.251 2.968 1.666 0.985
78.770 194.452 2.078 1.919 0.985
78.201 356.186 1.459 1.602 0.985
78.579 121.350 2.077 1.846 0.985
71.856 216.941 2.477 1.874 0.985
80.880 127.011 2.059 1.715 0.985
78.213 117.784 2.172 1.681 0.985
77.010 36.573 1.105 1.694 0.986
77.776 180.526 1.893 2.149 0.986
83.569 35.074 1.854 1.777 0.986
80.312 138.752 2.000 1.786 0.986
77.591 170.112 1.928 1.927 0.986
73.936 59.311 2.608 1.588 0.986
79.016 114.734 2.359 1.749 0.987
79.043 193.610 2.091 1.814 0.987
74.343 175.475 2.048 1.832 0.987
81.767 165.018 1.998 1.985 0.987
83.183 42.337 1.883 1.777 0.987
76.577 167.939 2.008 1.884 0.987
73.870 160.051 2.866 1.914 0.987
73.188 194.315 1.849 1.790 0.987
73.732 189.137 1.801 1.931 0.987
72.899 187.172 1.985 1.892 0.987
75.327 346.283 0.976 1.739 0.987
82.174 189.058 2.133 1.849 0.987
75.521 212.335 2.121 2.021 0.988
79.845 190.814 2.082 1.818 0.988
70.744 212.112 2.088 2.032 0.988
80.328 116.862 2.202 1.758 0.988
72.125 215.789 2.399 1.854 0.988
81.652 11.611 1.699 1.919 0.988
80.896 193.523 2.167 1.899 0.988
80.427 115.665 2.228 1.869 0.988
71.071 172.833 2.138 1.706 0.988
75.009 200.606 1.797 1.996 0.989
79.796 128.758 2.034 1.760 0.989
72.125 178.919 2.189 1.839 0.989
79.960 123.158 2.111 1.727 0.989
81.491 163.951 1.982 1.912 0.989
83.832 105.803 2.074 1.735 0.989
70.784 171.585 2.089 1.754 0.989
81.896 130.515 2.025 1.776 0.989
80.173 135.924 1.998 1.722 0.990
81.263 49.160 2.110 1.577 0.990
77.938 159.880 2.020 1.954 0.990
73.958 135.000 1.704 1.554 0.990
82.429 97.651 2.175 1.865 0.990
79.219 135.843 2.002 1.722 0.991
68.930 182.144 nan 1.809 0.991
82.495 179.145 2.054 1.981 0.991
80.199 112.166 2.395 1.757 0.991
75.546 193.928 1.744 1.873 0.991
79.855 135.895 1.998 1.739 0.991
85.737 29.932 1.948 1.877 0.991
72.634 344.615 1.084 1.599 0.991
86.042 81.870 2.078 1.795 0.991
80.565 105.852 2.757 1.724 0.991
70.363 168.433 2.015 1.786 0.991
71.122 185.812 3.141 1.820 0.992
79.571 159.228 1.947 1.847 0.992
71.632 213.009 2.431 1.933 0.992
72.962 205.382 1.971 1.699 0.992
83.059 107.850 2.079 1.729 0.992
81.580 130.684 2.025 1.731 0.992
75.800 160.133 2.157 1.847 0.992
77.838 32.957 1.103 1.935 0.992
80.286 163.237 1.940 1.808 0.992
83.059 162.150 2.036 1.977 0.992
69.777 223.196 nan 2.082 0.993
71.797 199.106 2.038 1.758 0.993
81.391 122.242 2.088 1.688 0.993
75.694 205.560 1.967 1.814 0.993
83.792 82.747 1.926 1.804 0.993
82.699 122.471 2.042 1.775 0.993
73.561 230.545 1.914 1.656 0.993
84.902 98.842 2.059 1.740 0.993
72.802 193.219 1.908 1.771 0.993
71.201 221.605 2.540 1.643 0.994
80.565 127.278 2.056 1.698 0.994
75.694 168.690 2.081 1.863 0.994
75.087 160.201 2.309 1.816 0.994
81.058 105.255 2.665 1.915 0.994
82.796 101.659 2.169 1.756 0.994
82.065 138.434 2.004 1.815 0.994
72.110 230.609 1.874 1.766 0.994
71.260 194.954 2.017 1.806 0.994
85.845 27.255 1.952 1.773 0.994
71.918 192.567 2.089 1.811 0.994
78.103 136.528 1.914 1.675 0.995
84.039 174.611 2.065 1.905 0.995
69.840 182.239 3.709 2.080 0.995
71.994 211.209 2.337 1.790 0.995
72.634 285.385 1.108 1.662 0.995
84.458 45.000 1.942 1.849 0.995
78.278 158.097 2.028 2.004 0.996
84.107 104.300 2.066 1.834 0.996
78.901 113.199 2.462 1.733 0.996
79.509 139.332 2.020 1.747 0.996
82.509 148.449 1.965 1.995 0.996
83.624 30.619 1.827 1.712 0.996
74.275 168.048 2.470 1.774 0.996
86.304 91.736 2.087 1.874 0.996
77.896 193.393 1.967 1.910 0.997
71.198 189.293 2.454 1.705 0.997
72.011 191.169 2.123 1.868 0.997
76.034 171.219 2.004 1.934 0.997
83.332 49.086 1.926 1.839 0.997
77.938 200.120 2.103 1.903 0.998
86.171 74.745 2.063 1.807 0.998
81.598 47.161 2.082 1.691 0.998
84.193 56.004 1.952 1.828 0.998
80.629 116.259 2.193 1.789 0.998
58.766 190.249 0.758 1.774 0.998
78.278 201.903 2.184 1.837 0.998
86.443 65.854 2.059 1.851 0.999
75.285 177.814 1.896 1.839 0.999
83.161 87.184 1.918 1.853 1.000
70.238 221.769 2.739 2.028 1.000
73.826 186.780 1.815 1.863 1.000
79.313 155.854 2.003 1.822 1.000
79.835 124.216 2.088 1.782 1.000
83.385 87.089 1.930 1.732 1.001
84.280 86.634 1.975 1.807 1.001
73.854 209.597 1.984 1.979 1.001
76.702 152.354 2.238 1.757 1.001
85.227 39.289 1.949 1.814 1.001
85.564 47.045 1.989 1.819 1.001
84.065 178.919 2.097 1.800 1.001
78.179 38.066 1.165 1.693 1.001
76.476 166.079 2.043 1.835 1.001
86.264 81.384 2.082 1.826 1.002
77.896 203.477 2.174 1.761 1.002
77.689 156.938 2.096 1.842 1.002
71.568 214.563 2.468 1.975 1.002
78.226 180.546 1.917 1.893 1.002
72.093 189.758 2.143 1.855 1.002
75.206 168.179 2.139 1.840 1.002
83.841 178.958 2.092 1.885 1.002
72.616 202.420 2.047 1.765 1.002
73.471 189.782 1.841 1.830 1.003
81.694 190.098 2.138 1.847 1.003
78.338 123.232 2.025 1.842 1.003
68.388 295.630 1.241 1.718 1.003
79.722 115.168 2.295 1.732 1.003
81.286 188.130 2.105 2.104 1.003
62.233 188.196 0.785 1.718 1.003
82.944 179.091 2.065 1.901 1.003
76.544 352.816 1.487 1.729 1.003
72.354 179.635 2.005 1.862 1.005
81.700 121.759 2.079 1.687 1.005
78.317 206.811 2.288 2.083 1.005
76.638 92.406 0.912 1.586 1.005
75.553 189.389 1.724 2.067 1.005
86.042 28.740 1.976 1.882 1.005
80.781 196.232 2.216 1.676 1.005
69.983 218.609 nan 1.642 1.005
76.725 159.727 2.113 1.775 1.005
80.250 127.528 2.053 1.739 1.005
86.345 40.030 2.015 1.818 1.005
69.505 295.017 1.208 1.596 1.005
80.163 137.770 2.000 1.728 1.005
80.957 33.887 1.563 1.687 1.005
76.646 158.824 2.126 1.952 1.005
74.750 210.530 2.014 1.908 1.005
74.874 160.489 2.386 1.882 1.006
84.766 48.468 1.960 1.815 1.006
69.628 180.317 2.657 1.919 1.006
85.821 187.696 2.151 1.797 1.006
85.143 25.974 1.895 1.868 1.006
81.640 162.051 1.985 1.970 1.006
76.937 159.386 2.116 1.977 1.006
72.253 165.700 2.904 1.700 1.006
81.915 100.376 2.434 1.877 1.006
79.149 123.198 2.072 1.709 1.007
78.213 115.346 2.267 1.694 1.007
86.119 56.768 2.032 1.842 1.007
73.076 212.530 2.120 2.079 1.007
67.143 191.088 2.401 1.720 1.007
76.016 162.728 2.123 1.792 1.007
85.376 96.953 2.064 1.789 1.007
72.678 191.602 1.963 1.952 1.008
85.344 80.311 2.020 1.797 1.008
72.156 162.022 2.875 1.771 1.008
83.616 111.615 2.066 1.774 1.008
78.447 358.332 1.743 2.137 1.008
80.930 197.987 2.258 1.688 1.008
86.042 45.000 2.007 1.877 1.008
73.459 298.828 1.266 1.492 1.009
76.387 113.819 nan 1.540 1.009
79.309 150.479 2.069 1.901 1.009
71.977 194.816 1.996 1.814 1.009
77.132 165.358 2.004 1.961 1.009
75.189 297.536 1.391 1.542 1.010
79.533 192.995 2.104 1.896 1.010
75.958 190.592 1.736 2.026 1.010
80.819 156.251 1.958 2.030 1.010
71.241 206.719 1.888 1.894 1.010
68.920 182.755 nan 1.753 1.010
86.318 70.463 2.061 1.848 1.010
77.909 151.771 2.148 1.733 1.010
73.468 182.726 1.995 1.830 1.010
69.400 180.313 2.350 1.931 1.010
82.135 162.597 2.007 1.802 1.011
80.619 172.451 1.978 1.975 1.011
79.960 146.842 2.021 1.950 1.011
84.680 188.471 2.180 1.815 1.011
64.158 320.675 0.399 1.529 1.011
74.834 165.861 2.267 1.721 1.012
78.717 115.292 2.310 1.778 1.012
76.968 166.562 1.996 1.915 1.012
72.360 192.885 2.001 1.606 1.013
78.806 150.611 2.107 1.887 1.013
70.140 172.513 1.346 1.697 1.013
80.132 164.859 1.938 1.931 1.013
81.952 98.807 2.388 1.752 1.013
84.737 88.781 2.010 1.810 1.013
75.292 169.891 2.072 2.044 1.013
82.135 125.727 2.040 1.596 1.014
76.695 165.847 2.028 1.903 1.014
74.585 137.361 1.277 1.594 1.014
81.604 166.891 1.995 1.912 1.014
82.135 144.273 1.982 1.840 1.014
77.640 36.142 1.124 1.689 1.014
85.845 62.745 2.028 1.825 1.014
72.199 214.192 2.333 1.879 1.014
85.442 65.323 2.008 1.910 1.014
77.369 170.287 1.934 1.870 1.014
66.587 189.145 nan 1.657 1.015
74.301 186.159 1.774 1.837 1.015
85.154 173.367 2.050 2.011 1.015
73.958 213.579 2.119 1.962 1.015
81.200 158.334 1.962 1.990 1.015
79.480 165.816 1.925 1.971 1.015
73.518 161.318 2.885 1.847 1.015
78.026 123.541 2.001 1.685 1.016
70.525 171.027 1.721 1.766 1.016
76.875 179.510 1.857 1.882 1.016
72.279 158.806 2.879 1.840 1.016
77.938 110.120 2.506 1.895 1.016
80.318 113.895 2.294 1.749 1.016
82.866 137.545 2.014 1.768 1.017
85.845 94.635 2.076 1.862 1.017
75.797 296.768 1.806 1.876 1.017
70.853 168.822 2.441 1.729 1.017
68.467 336.251 0.585 1.492 1.018
74.938 257.518 1.956 1.729 1.018
75.029 190.804 1.712 2.160 1.018
80.281 110.943 2.460 1.784 1.018
82.699 147.529 1.974 1.886 1.018
60.509 185.951 1.006 1.703 1.018
72.728 340.622 0.632 1.950 1.018
70.068 221.338 2.789 1.912 1.018
78.014 160.887 1.998 1.855 1.018
78.676 180.567 1.943 1.957 1.019
79.361 131.583 1.995 1.707 1.019
70.752 225.000 2.264 1.684 1.019
85.564 100.176 2.073 1.820 1.019
85.041 28.301 1.909 1.891 1.019
71.830 169.663 2.615 1.749 1.019
80.470 2.021 1.585 1.811 1.020
79.576 143.746 2.041 1.717 1.020
75.973 179.542 1.844 2.162 1.020
71.674 180.352 1.512 2.001 1.020
83.407 110.898 2.066 1.680 1.020
76.714 33.288 1.124 1.874 1.020
81.229 155.072 1.959 1.964 1.021
79.990 158.318 1.947 1.939 1.021
83.279 190.561 2.175 1.849 1.021
74.359 299.694 1.242 1.683 1.021
85.154 96.633 2.057 1.770 1.021
68.272 188.046 3.361 2.213 1.021
