################## FYI, April 2012 values
### Lats,Lons,PIOMAS SIT,PIOMAS Snow,CS2U SIT,CS2C SIT
81.816 182.353 2.412 0.065 2.631 1.810
86.676 45.000 1.772 0.114 2.648 1.810
82.944 179.091 2.416 0.068 2.653 1.811
78.434 196.327 2.480 0.065 2.385 1.811
73.315 121.228 0.721 0.021 2.222 1.811
86.737 185.906 2.296 0.087 2.595 1.811
73.626 120.964 1.251 0.036 2.308 1.812
70.506 209.376 nan nan 2.654 1.812
81.604 193.109 2.533 0.072 2.534 1.814
70.559 221.716 2.586 0.058 3.016 1.814
73.626 132.776 1.374 0.046 2.355 1.814
87.871 183.013 2.298 0.097 2.627 1.815
87.423 145.620 2.127 0.081 2.643 1.816
70.864 211.541 2.494 0.067 2.674 1.817
83.554 17.176 1.683 0.137 2.762 1.817
82.908 15.573 1.661 0.145 2.589 1.818
85.041 28.301 1.660 0.128 2.695 1.819
84.202 169.992 2.287 0.065 2.455 1.819
70.622 231.600 1.636 0.033 2.327 1.820
70.099 223.167 2.625 0.057 2.473 1.820
83.168 180.939 2.442 0.070 2.708 1.821
83.124 173.454 2.353 0.065 2.531 1.821
81.550 14.589 1.585 0.161 2.612 1.821
78.265 225.774 2.901 0.084 2.551 1.821
76.991 352.569 1.640 0.080 2.412 1.823
81.804 183.918 2.433 0.065 2.572 1.824
82.489 159.944 2.221 0.054 2.513 1.824
87.236 31.759 1.991 0.119 2.661 1.827
73.892 122.471 nan nan 2.255 1.827
70.160 165.885 2.385 0.057 2.455 1.829
74.904 132.589 2.035 0.048 2.518 1.830
87.309 73.072 1.886 0.102 2.720 1.830
63.537 196.113 nan nan 2.423 1.832
87.847 81.027 1.988 0.101 2.511 1.832
86.661 76.430 1.769 0.095 2.829 1.833
72.317 189.881 2.301 0.042 2.700 1.833
82.796 191.659 2.534 0.076 2.620 1.833
84.689 198.435 2.580 0.085 2.511 1.833
84.902 199.231 2.582 0.086 2.564 1.833
83.339 16.607 1.675 0.139 2.791 1.834
87.778 130.914 2.075 0.085 2.556 1.834
83.538 27.897 1.529 0.151 2.562 1.835
60.297 188.995 1.064 0.063 2.510 1.836
73.070 195.789 2.410 0.048 2.494 1.837
76.944 229.879 2.865 0.065 2.569 1.838
77.722 219.068 2.737 0.087 2.596 1.838
78.269 215.665 2.651 0.093 2.812 1.838
81.921 196.928 2.585 0.077 2.633 1.839
86.237 30.379 1.832 0.124 2.683 1.840
62.648 184.980 0.801 0.026 2.719 1.840
85.893 162.553 2.163 0.069 2.515 1.841
87.647 2.726 2.341 0.124 2.767 1.842
86.264 188.616 2.330 0.085 2.654 1.843
84.031 203.199 2.650 0.087 2.459 1.843
70.670 211.192 2.041 0.055 2.544 1.846
70.140 172.513 1.658 0.036 2.477 1.846
81.508 188.344 2.472 0.067 2.692 1.846
72.660 154.265 2.340 0.037 2.635 1.846
69.062 185.864 3.169 0.087 2.695 1.847
83.890 13.782 1.780 0.134 2.794 1.848
70.877 256.045 nan nan 2.305 1.848
73.288 200.872 2.493 0.055 2.515 1.848
86.737 149.036 2.101 0.073 2.655 1.849
86.943 23.749 1.999 0.117 2.733 1.849
87.094 74.358 1.846 0.100 2.808 1.849
81.538 186.843 2.456 0.066 2.595 1.849
78.408 228.136 2.950 0.084 2.836 1.849
83.168 359.061 nan nan 2.548 1.850
79.337 219.883 2.824 0.098 2.453 1.851
86.514 354.472 2.433 0.118 2.958 1.851
86.528 159.228 2.145 0.073 2.650 1.851
81.332 194.216 2.542 0.071 2.552 1.852
86.318 19.537 1.934 0.118 3.009 1.852
85.564 42.955 1.582 0.123 2.796 1.853
78.583 225.796 2.932 0.087 2.646 1.854
73.785 195.673 2.396 0.044 2.533 1.855
85.031 202.521 2.620 0.090 2.632 1.856
87.423 214.380 2.534 0.111 2.524 1.856
71.757 165.364 2.442 0.055 2.439 1.856
83.124 196.074 2.580 0.080 2.519 1.856
74.012 121.792 1.959 0.055 2.455 1.857
70.436 166.363 2.347 0.055 2.554 1.857
87.734 147.095 2.142 0.085 2.629 1.858
75.251 349.032 1.466 0.071 2.631 1.859
83.235 12.426 1.788 0.142 3.164 1.861
70.068 221.338 2.599 0.059 2.728 1.861
85.679 53.427 1.580 0.115 2.581 1.861
81.761 187.028 2.467 0.067 2.764 1.862
85.301 167.619 2.221 0.068 2.716 1.862
87.236 211.759 2.517 0.109 2.508 1.863
70.355 233.852 1.837 0.043 2.513 1.863
83.324 22.694 1.574 0.144 2.597 1.864
80.694 357.930 1.917 0.091 2.414 1.864
75.951 273.205 nan nan 2.530 1.865
82.630 196.783 2.586 0.079 2.694 1.865
85.051 37.648 1.564 0.134 2.652 1.866
71.671 181.054 2.019 0.038 2.652 1.866
87.423 182.490 2.281 0.092 2.710 1.867
87.423 34.380 1.996 0.115 2.747 1.868
81.538 6.843 1.862 0.143 2.890 1.869
84.513 181.169 2.408 0.074 2.801 1.870
82.356 10.981 1.802 0.152 2.953 1.870
87.626 81.870 1.946 0.099 2.669 1.870
73.121 120.833 nan nan 2.105 1.870
83.981 198.435 2.604 0.084 2.466 1.871
87.942 112.380 2.013 0.089 2.565 1.871
73.873 152.186 2.543 0.044 2.618 1.871
83.554 197.176 2.594 0.082 2.526 1.873
81.356 183.715 2.411 0.063 2.677 1.873
86.068 184.899 2.314 0.081 2.658 1.873
86.291 5.194 2.156 0.120 2.721 1.874
82.796 78.341 1.341 0.044 2.597 1.874
87.778 49.086 2.000 0.112 2.671 1.875
83.015 12.031 1.791 0.145 3.161 1.876
82.232 185.793 2.469 0.069 2.659 1.876
87.146 11.310 2.147 0.120 2.716 1.877
86.943 203.749 2.442 0.100 2.645 1.878
66.778 192.619 1.649 0.059 2.804 1.878
83.146 184.686 2.480 0.073 2.637 1.878
82.028 175.972 2.346 0.062 2.667 1.878
87.522 198.435 2.384 0.101 2.742 1.878
86.443 12.724 2.025 0.119 2.758 1.879
70.936 212.471 2.626 0.069 2.588 1.879
78.703 229.830 2.989 0.087 2.677 1.881
84.531 22.891 1.675 0.128 2.588 1.881
87.584 13.392 2.196 0.121 2.779 1.881
81.030 189.345 2.469 0.065 2.815 1.881
82.495 179.145 2.399 0.066 2.480 1.882
69.610 222.763 1.774 0.039 2.632 1.883
79.304 218.191 2.761 0.098 2.527 1.883
84.727 356.348 2.279 0.104 2.715 1.884
82.576 11.310 1.799 0.150 2.958 1.885
77.065 258.495 1.811 0.128 2.539 1.885
71.260 218.177 2.603 0.059 2.520 1.887
80.507 191.575 2.474 0.064 2.535 1.887
86.291 185.194 2.307 0.083 2.769 1.887
87.026 199.799 2.394 0.098 2.699 1.887
85.431 30.964 1.689 0.128 2.724 1.888
87.942 157.620 2.193 0.089 2.521 1.888
82.040 182.420 2.424 0.066 2.670 1.888
86.042 151.260 2.099 0.067 2.565 1.889
85.519 167.005 2.204 0.068 2.691 1.890
84.737 203.839 2.646 0.090 2.693 1.890
83.768 17.784 1.690 0.136 2.749 1.891
87.423 177.510 2.260 0.089 2.754 1.891
86.976 51.009 1.817 0.111 2.912 1.892
86.042 188.130 2.336 0.083 2.663 1.893
81.604 13.109 1.672 0.165 2.723 1.893
82.922 175.462 2.374 0.065 2.755 1.894
73.471 133.348 1.511 0.055 2.372 1.895
70.501 66.541 0.399 0.013 2.888 1.895
86.224 11.976 2.005 0.119 2.922 1.896
84.737 178.781 2.366 0.073 2.797 1.896
87.522 161.565 2.189 0.085 2.710 1.897
87.626 188.130 2.330 0.096 2.765 1.897
76.480 350.929 1.652 0.081 2.399 1.898
86.737 174.094 2.229 0.081 2.742 1.899
83.484 19.058 1.641 0.138 2.815 1.899
86.737 67.834 1.767 0.102 2.735 1.900
83.385 182.911 2.464 0.072 2.731 1.900
87.871 176.987 2.271 0.095 2.717 1.900
77.135 227.827 2.830 0.071 2.709 1.901
73.306 233.207 2.340 0.040 2.082 1.902
82.091 12.265 1.722 0.157 3.347 1.902
83.760 170.707 2.309 0.064 2.700 1.905
68.876 184.586 3.348 0.091 2.643 1.905
86.959 83.660 1.825 0.093 2.706 1.907
69.237 187.164 2.934 0.082 2.762 1.907
74.684 242.496 1.816 0.035 2.603 1.907
82.356 190.981 2.522 0.073 2.600 1.908
80.365 188.695 2.426 0.061 2.534 1.908
84.961 178.727 2.352 0.074 2.592 1.908
70.856 216.399 2.564 0.061 2.717 1.909
87.734 212.905 2.510 0.112 2.677 1.910
69.575 239.903 nan nan 2.742 1.910
84.342 27.072 1.613 0.137 2.590 1.910
70.300 171.129 1.589 0.035 2.526 1.911
80.841 187.734 2.439 0.062 2.777 1.911
73.579 122.712 nan nan 2.452 1.912
87.918 36.254 2.086 0.115 2.710 1.912
71.538 204.848 2.022 0.054 2.617 1.912
76.767 352.694 1.683 0.086 2.585 1.912
81.706 16.477 1.572 0.160 2.756 1.913
87.626 45.000 1.972 0.113 2.728 1.913
70.269 224.538 2.341 0.049 2.913 1.914
80.587 8.902 2.199 0.176 2.749 1.914
71.073 225.000 2.564 0.054 2.625 1.915
65.883 192.151 1.768 0.067 2.621 1.915
83.272 18.435 1.638 0.140 3.404 1.915
84.737 23.839 1.682 0.127 2.879 1.915
81.853 18.435 1.531 0.153 2.532 1.915
88.017 196.390 2.373 0.104 2.480 1.915
73.657 197.190 2.430 0.047 2.696 1.916
86.737 202.166 2.441 0.098 2.673 1.916
73.791 133.315 1.108 0.037 2.519 1.918
81.915 10.376 1.801 0.157 3.098 1.920
78.451 216.314 2.682 0.094 2.710 1.921
70.109 171.870 1.496 0.033 2.738 1.922
66.813 189.233 2.175 0.066 2.648 1.922
70.420 223.137 2.608 0.057 2.541 1.923
59.584 185.774 0.914 0.073 3.450 1.923
87.647 92.726 1.940 0.094 2.670 1.923
82.692 15.101 1.651 0.147 2.917 1.923
78.892 222.546 2.909 0.093 2.696 1.924
80.619 187.549 2.425 0.061 2.624 1.924
81.921 16.928 1.539 0.156 2.768 1.925
87.801 165.256 2.216 0.089 2.700 1.925
81.058 195.255 2.550 0.071 2.624 1.927
83.339 196.607 2.587 0.081 2.663 1.927
85.082 168.179 2.232 0.067 2.753 1.928
72.581 256.950 2.104 0.057 2.411 1.928
75.396 134.377 1.923 0.041 2.521 1.928
72.852 195.584 2.396 0.048 2.620 1.929
83.832 176.878 2.386 0.069 2.866 1.929
84.531 202.891 2.637 0.088 2.675 1.929
87.626 8.130 2.263 0.123 2.798 1.930
81.822 13.465 1.650 0.161 2.891 1.930
87.847 207.897 2.457 0.109 2.760 1.931
70.488 167.005 2.362 0.055 2.953 1.932
85.248 43.091 1.542 0.128 2.817 1.935
86.959 6.340 2.200 0.121 2.898 1.935
85.893 17.447 1.881 0.118 2.720 1.936
83.832 15.803 1.735 0.134 2.999 1.937
87.778 139.086 2.108 0.085 2.714 1.938
87.112 54.462 1.841 0.110 2.829 1.939
59.009 182.726 0.905 0.075 2.665 1.939
83.400 194.744 2.571 0.080 2.704 1.939
85.344 189.689 2.422 0.081 2.905 1.940
85.881 42.797 1.623 0.118 2.862 1.941
85.175 176.009 2.304 0.072 2.661 1.941
87.200 357.709 2.396 0.123 2.947 1.941
79.062 225.000 2.963 0.092 2.635 1.941
84.814 166.264 2.223 0.065 2.716 1.942
87.291 51.710 1.887 0.111 2.847 1.943
68.666 183.935 2.868 0.077 2.723 1.943
83.392 180.971 2.442 0.071 2.756 1.943
82.720 179.119 2.408 0.067 2.714 1.946
85.442 204.677 2.607 0.093 2.634 1.947
85.154 6.633 2.043 0.121 2.848 1.947
84.485 5.826 2.053 0.124 2.881 1.947
70.832 219.763 2.597 0.059 2.652 1.948
78.557 228.972 2.973 0.085 2.695 1.948
85.322 21.038 1.809 0.125 2.748 1.949
87.647 205.346 2.439 0.106 2.763 1.950
72.346 181.824 2.555 0.044 2.806 1.951
80.678 193.201 2.509 0.067 2.624 1.953
87.146 48.180 1.864 0.112 2.976 1.954
70.672 190.394 2.384 0.057 2.642 1.954
87.182 173.157 2.238 0.086 2.724 1.954
87.443 66.801 1.906 0.106 2.766 1.955
81.592 182.291 2.400 0.063 2.760 1.956
87.847 171.027 2.247 0.092 2.666 1.956
86.878 14.534 2.068 0.119 2.778 1.956
87.404 352.569 2.499 0.124 2.804 1.957
88.068 10.008 2.300 0.123 2.722 1.958
88.042 30.964 2.152 0.119 2.687 1.958
87.543 59.931 1.928 0.109 2.740 1.959
78.988 218.387 2.778 0.097 2.529 1.960
80.219 198.020 2.553 0.073 2.562 1.961
78.495 217.875 2.743 0.094 2.678 1.962
86.959 353.660 2.473 0.122 3.040 1.962
68.438 183.894 2.562 0.069 2.762 1.962
86.485 80.838 1.738 0.089 2.687 1.963
87.942 135.000 2.120 0.088 2.677 1.963
87.347 27.646 2.030 0.116 2.687 1.963
60.858 192.794 1.057 0.056 3.337 1.965
86.485 9.162 2.095 0.120 2.841 1.966
71.098 165.881 2.422 0.055 2.731 1.966
87.584 193.393 2.352 0.099 2.813 1.966
84.289 178.877 2.394 0.072 2.776 1.966
85.992 35.910 1.700 0.119 2.708 1.967
69.605 164.967 nan nan 2.597 1.968
70.389 221.279 2.589 0.058 2.644 1.968
67.878 186.727 3.441 0.094 3.035 1.969
77.434 229.343 2.900 0.071 2.584 1.970
83.931 29.876 1.545 0.149 2.923 1.971
82.415 196.294 2.580 0.078 2.686 1.971
74.431 133.247 1.402 0.037 2.546 1.973
82.258 14.237 1.647 0.153 2.805 1.974
70.538 229.219 1.853 0.036 2.601 1.974
80.328 10.008 2.709 0.155 2.848 1.975
85.175 356.009 2.301 0.106 2.851 1.977
83.981 170.362 2.300 0.065 2.736 1.978
80.219 175.400 2.269 0.055 2.681 1.979
87.626 135.000 2.089 0.084 2.677 1.980
81.915 190.376 2.508 0.071 2.690 1.980
81.473 189.834 2.489 0.068 2.717 1.981
82.944 180.909 2.440 0.069 2.742 1.981
87.871 3.013 2.357 0.124 2.833 1.983
69.443 222.337 1.350 0.030 2.816 1.983
86.318 160.463 2.152 0.071 2.762 1.984
74.395 346.264 1.360 0.064 3.040 1.984
85.531 202.068 2.558 0.091 2.839 1.985
84.440 25.017 1.661 0.135 2.804 1.985
86.927 190.491 2.321 0.091 2.763 1.986
74.777 151.356 1.951 0.029 2.632 1.988
86.993 45.000 1.834 0.113 2.823 1.988
68.175 185.034 3.662 0.099 2.833 1.989
87.871 86.987 1.987 0.098 2.672 1.989
86.345 27.350 1.856 0.117 2.955 1.990
67.720 184.932 nan nan 2.969 1.990
85.031 22.521 1.736 0.124 3.012 1.991
59.147 196.437 nan nan 2.674 1.991
87.847 8.973 2.273 0.122 2.925 1.993
70.431 212.320 1.545 0.041 2.643 1.993
74.111 133.282 0.989 0.029 2.531 1.993
76.875 90.490 0.763 0.008 2.934 1.995
82.965 13.815 1.722 0.145 3.031 1.995
85.737 203.199 2.551 0.093 2.624 1.996
79.380 225.000 2.962 0.095 2.728 1.997
87.463 41.424 1.960 0.114 2.879 1.997
87.200 177.709 2.255 0.087 2.845 1.997
69.777 223.196 nan nan 2.653 1.998
87.423 2.490 2.324 0.123 2.944 1.998
86.646 25.710 1.956 0.122 2.954 1.999
71.632 204.212 2.079 0.054 3.176 2.001
79.112 357.049 1.799 0.090 2.648 2.002
86.959 186.340 2.293 0.089 2.876 2.003
59.005 194.189 0.754 0.030 2.467 2.004
86.927 146.889 2.089 0.074 2.773 2.005
82.174 9.058 1.864 0.149 2.925 2.007
71.122 215.300 2.684 0.065 2.774 2.009
84.476 197.700 2.580 0.084 2.665 2.010
85.564 190.176 2.402 0.082 2.900 2.010
85.237 29.578 1.684 0.130 2.785 2.011
81.064 187.927 2.452 0.064 2.948 2.012
85.785 10.713 1.987 0.121 2.833 2.013
87.734 159.775 2.194 0.087 2.760 2.013
68.584 186.340 3.357 0.092 3.020 2.015
81.550 194.589 2.551 0.073 2.718 2.017
84.931 30.530 1.621 0.131 2.930 2.019
86.030 21.501 1.877 0.119 2.782 2.020
74.918 135.000 2.017 0.050 2.611 2.021
86.737 354.094 2.453 0.120 3.055 2.022
78.399 214.765 2.624 0.094 2.757 2.023
84.931 6.340 2.039 0.121 3.073 2.023
68.076 187.381 3.441 0.096 2.823 2.024
79.995 184.497 2.353 0.056 2.685 2.026
87.236 148.241 2.115 0.078 2.845 2.027
84.141 206.075 2.685 0.090 2.696 2.027
87.918 143.746 2.157 0.088 2.672 2.027
81.694 190.098 2.498 0.069 2.797 2.027
85.930 31.504 1.754 0.123 2.870 2.027
86.830 47.862 1.796 0.113 2.928 2.028
81.652 11.611 1.727 0.163 2.866 2.029
87.309 45.000 1.903 0.113 2.846 2.030
70.428 224.068 2.615 0.055 2.663 2.031
86.976 182.121 2.267 0.087 2.846 2.032
73.955 133.866 1.254 0.041 2.914 2.033
65.834 189.946 1.534 0.060 2.643 2.034
84.440 205.017 2.667 0.090 2.722 2.035
73.303 198.435 2.466 0.052 2.716 2.035
82.845 197.301 2.592 0.080 2.856 2.036
78.811 217.674 2.744 0.096 2.785 2.036
87.647 182.726 2.289 0.094 2.944 2.037
80.808 189.118 2.455 0.063 2.930 2.039
87.605 52.595 1.958 0.111 2.855 2.039
78.256 227.322 2.925 0.083 2.730 2.039
79.126 217.461 2.738 0.098 2.629 2.040
70.266 167.152 2.315 0.055 2.927 2.040
87.236 58.241 1.862 0.109 2.790 2.041
83.317 188.673 2.514 0.076 2.847 2.041
71.241 153.281 0.643 0.009 2.678 2.045
70.407 169.077 2.132 0.049 2.771 2.046
85.464 15.751 1.875 0.122 2.871 2.047
78.574 222.614 2.883 0.091 3.121 2.049
86.171 15.255 1.959 0.119 2.958 2.050
71.233 208.254 2.455 0.068 2.854 2.052
87.871 356.987 2.444 0.126 2.915 2.052
62.087 190.035 0.949 0.041 4.282 2.053
87.347 62.354 1.884 0.108 2.769 2.053
81.252 189.583 2.479 0.066 2.828 2.053
87.026 19.799 2.034 0.117 2.840 2.053
87.200 182.291 2.273 0.089 2.881 2.055
59.765 186.672 0.985 0.068 2.797 2.057
78.672 218.571 2.776 0.095 2.742 2.057
68.465 182.698 nan nan 2.744 2.057
88.094 356.634 2.457 0.127 2.777 2.060
85.942 24.444 1.850 0.122 3.007 2.062
86.976 38.991 1.862 0.114 2.819 2.063
84.737 29.291 1.630 0.136 2.933 2.064
81.984 15.396 1.563 0.155 3.027 2.064
86.737 5.906 2.184 0.121 2.974 2.066
70.334 171.777 1.826 0.040 3.058 2.066
87.647 357.274 2.427 0.125 2.975 2.067
81.315 6.667 1.830 0.141 2.971 2.068
87.463 48.576 1.931 0.112 2.857 2.069
84.614 20.695 1.735 0.129 3.007 2.069
87.146 25.560 2.031 0.119 2.900 2.073
83.616 358.995 2.235 0.108 2.849 2.073
81.952 8.807 1.861 0.150 2.841 2.073
82.271 179.170 2.391 0.065 2.581 2.074
87.423 55.620 1.909 0.110 2.931 2.075
85.679 163.443 2.174 0.068 2.836 2.075
74.437 134.415 1.602 0.045 2.634 2.076
73.230 199.163 2.480 0.054 2.732 2.079
76.544 352.816 1.727 0.092 3.138 2.080
87.626 351.870 2.515 0.126 2.935 2.080
71.038 153.587 0.710 0.009 2.681 2.081
70.045 176.444 1.702 0.042 3.145 2.082
59.708 187.524 1.013 0.070 2.754 2.083
71.038 206.413 1.716 0.048 2.922 2.084
85.409 1.397 2.196 0.115 3.008 2.087
86.528 358.152 2.348 0.119 3.049 2.088
71.228 223.544 2.555 0.055 3.455 2.089
87.942 202.380 2.412 0.107 2.803 2.096
84.236 24.075 1.640 0.135 2.856 2.097
84.961 358.727 2.238 0.110 2.947 2.099
79.995 221.367 2.849 0.100 2.841 2.099
74.750 133.210 1.815 0.045 2.687 2.101
79.571 358.152 1.865 0.099 2.970 2.101
84.431 30.174 1.584 0.140 2.818 2.104
75.076 134.390 1.976 0.046 2.740 2.105
74.598 135.000 2.033 0.056 2.699 2.106
80.240 347.400 0.697 0.011 2.830 2.107
86.264 8.616 2.078 0.120 2.877 2.107
87.404 7.431 2.244 0.122 2.966 2.108
87.182 83.157 1.864 0.095 2.965 2.111
71.236 205.183 1.631 0.044 2.734 2.113
71.331 204.558 1.652 0.044 2.941 2.113
87.605 217.405 2.556 0.114 2.817 2.114
81.761 7.028 1.892 0.144 3.014 2.114
82.529 12.995 1.716 0.151 3.198 2.115
70.045 220.426 2.598 0.060 2.762 2.115
84.540 28.142 1.618 0.136 2.837 2.116
71.646 220.030 2.538 0.056 2.810 2.119
86.927 79.509 1.821 0.096 3.129 2.120
79.057 263.530 2.208 0.130 2.739 2.121
86.927 33.111 1.907 0.116 2.910 2.121
84.708 6.072 2.044 0.122 2.988 2.122
79.145 286.189 nan nan 2.837 2.122
87.918 126.254 2.073 0.088 3.012 2.123
83.059 10.222 1.870 0.143 3.167 2.123
77.466 353.320 1.663 0.077 2.678 2.124
85.442 24.677 1.780 0.126 2.942 2.128
87.200 2.291 2.306 0.123 3.004 2.129
76.577 286.011 1.451 0.081 2.672 2.130
78.947 216.754 2.712 0.098 2.749 2.134
81.491 16.049 1.605 0.164 2.915 2.135
83.824 22.380 1.631 0.137 2.923 2.136
87.847 351.027 2.530 0.127 2.970 2.137
82.845 17.301 1.617 0.145 2.946 2.138
83.407 20.898 1.615 0.141 2.979 2.138
64.128 190.819 1.584 0.064 3.753 2.138
83.183 14.265 1.721 0.142 2.975 2.138
78.632 216.983 2.713 0.096 2.796 2.140
70.789 340.504 0.859 0.039 2.605 2.144
84.596 166.827 2.237 0.064 2.901 2.144
67.623 187.232 2.982 0.082 3.087 2.146
81.132 183.621 2.399 0.061 2.984 2.146
87.366 347.735 2.583 0.124 2.911 2.147
86.429 32.196 1.827 0.119 2.836 2.148
84.289 358.877 2.232 0.108 3.063 2.149
77.551 259.095 1.650 0.117 2.695 2.150
87.112 35.538 1.919 0.114 2.927 2.152
86.814 18.435 2.016 0.118 3.036 2.157
70.856 233.601 2.210 0.048 2.742 2.158
81.767 14.982 1.568 0.157 2.884 2.159
78.833 263.660 nan nan 3.420 2.160
86.976 177.879 2.251 0.085 2.902 2.160
85.955 14.421 1.936 0.119 2.988 2.162
85.726 45.000 1.602 0.121 2.924 2.162
87.734 200.225 2.396 0.104 2.910 2.163
80.549 10.244 2.203 0.172 2.835 2.163
87.801 194.744 2.360 0.102 2.887 2.166
75.070 133.172 2.004 0.046 2.803 2.166
84.971 16.821 1.804 0.124 3.271 2.168
87.423 357.510 2.411 0.124 3.017 2.168
84.737 358.781 2.236 0.109 3.084 2.171
86.005 11.310 1.992 0.120 2.998 2.171
80.245 358.025 1.866 0.093 2.746 2.173
81.143 357.825 1.998 0.091 2.743 2.174
71.212 178.285 1.410 0.026 2.855 2.177
80.683 3.447 1.970 0.133 3.230 2.177
71.076 168.690 2.611 0.060 2.982 2.179
82.395 9.324 1.865 0.148 3.311 2.181
70.942 231.710 2.240 0.044 3.618 2.182
85.633 358.531 2.285 0.114 3.136 2.184
77.689 353.199 1.731 0.079 3.428 2.185
69.853 270.960 1.636 0.100 2.674 2.188
82.135 190.670 2.515 0.072 2.999 2.190
83.719 11.310 1.856 0.136 3.168 2.192
68.381 185.681 3.524 0.096 3.381 2.194
74.757 134.403 1.822 0.046 2.783 2.194
73.798 135.562 2.060 0.073 2.740 2.194
71.307 215.698 2.639 0.063 2.852 2.195
73.236 120.174 nan nan 2.636 2.196
86.042 8.130 2.061 0.120 3.076 2.198
84.689 18.435 1.750 0.126 3.243 2.199
80.507 11.575 1.135 0.122 3.021 2.199
82.310 12.619 1.714 0.154 3.150 2.201
87.584 346.608 2.595 0.125 2.981 2.203
70.816 209.120 nan nan 2.873 2.204
79.528 227.603 3.009 0.097 2.853 2.206
76.817 42.241 0.790 0.024 2.751 2.206
86.976 2.121 2.288 0.122 3.126 2.208
70.099 226.833 2.184 0.042 2.973 2.208
87.146 41.820 1.891 0.114 3.000 2.208
87.734 339.775 2.685 0.127 2.951 2.210
81.367 177.769 2.326 0.060 3.187 2.210
84.823 21.571 1.748 0.128 3.145 2.211
85.564 10.176 1.977 0.121 2.990 2.214
73.769 123.140 nan nan 2.392 2.216
80.188 346.122 0.553 0.005 3.257 2.218
69.896 220.914 nan nan 2.989 2.218
69.947 225.455 nan nan 2.711 2.221
75.234 133.768 1.946 0.042 2.810 2.222
86.145 25.821 1.885 0.125 3.057 2.222
85.809 34.114 1.706 0.124 3.111 2.223
85.857 358.452 2.301 0.115 3.139 2.224
70.936 341.779 0.991 0.051 2.677 2.226
84.513 178.831 2.380 0.073 2.995 2.227
72.995 136.071 1.993 0.084 2.776 2.228
86.042 28.740 1.790 0.119 3.038 2.233
81.984 7.224 1.905 0.144 3.210 2.234
81.064 7.927 1.813 0.155 3.119 2.239
81.252 9.583 1.798 0.166 3.159 2.239
82.630 16.783 1.602 0.147 3.074 2.244
70.381 165.725 2.385 0.056 2.950 2.249
86.068 4.899 2.143 0.120 2.959 2.252
80.619 7.549 2.263 0.168 3.308 2.255
71.646 207.350 2.577 0.070 3.713 2.259
73.197 121.884 nan nan 2.719 2.259
85.344 9.689 1.971 0.122 3.194 2.261
71.674 179.648 1.368 0.022 2.858 2.261
85.845 27.255 1.786 0.120 2.972 2.264
83.279 10.561 1.866 0.141 3.263 2.268
85.185 1.332 2.185 0.115 3.175 2.269
69.886 240.136 nan nan 2.928 2.270
70.109 225.000 1.694 0.035 2.981 2.274
86.106 18.435 1.902 0.117 3.279 2.277
68.486 334.911 nan nan 3.789 2.281
86.304 1.736 2.246 0.119 3.274 2.282
81.816 2.353 2.037 0.120 3.149 2.282
80.365 261.304 2.705 0.129 2.666 2.283
76.257 351.076 1.603 0.081 3.158 2.285
59.816 185.818 0.942 0.067 3.372 2.287
87.942 337.620 2.698 0.128 2.958 2.288
86.528 1.848 2.260 0.120 3.249 2.294
88.017 343.610 2.624 0.128 2.973 2.294
81.385 12.771 1.702 0.170 3.124 2.296
86.543 29.055 1.882 0.119 3.148 2.296
73.157 135.541 1.988 0.080 2.822 2.298
74.272 151.422 2.281 0.039 2.968 2.300
84.843 27.121 1.658 0.129 3.084 2.304
71.138 205.801 1.697 0.047 2.954 2.309
74.470 151.026 2.072 0.035 2.979 2.310
74.717 347.699 1.485 0.073 2.848 2.316
70.725 208.210 nan nan 2.856 2.316
84.324 14.859 1.782 0.129 3.235 2.317
85.237 23.552 1.740 0.121 3.228 2.319
72.837 135.531 1.965 0.083 2.867 2.325
83.616 21.615 1.622 0.139 3.114 2.326
71.546 206.409 2.336 0.063 3.273 2.326
67.927 185.565 nan nan 3.187 2.329
78.583 45.796 0.838 0.042 3.439 2.330
70.704 209.703 nan nan 3.019 2.332
86.752 1.975 2.274 0.121 3.217 2.333
86.799 36.469 1.846 0.115 3.108 2.335
72.581 76.950 nan nan 2.773 2.337
78.938 70.463 1.392 0.056 3.170 2.338
73.478 135.551 2.024 0.076 2.897 2.339
86.927 349.509 2.554 0.121 3.062 2.340
84.941 24.864 1.711 0.129 3.039 2.341
85.185 17.592 1.807 0.122 3.318 2.342
85.737 13.671 1.925 0.120 3.187 2.343
80.475 359.326 nan nan 3.088 2.345
86.443 24.146 1.922 0.119 3.204 2.346
73.820 121.373 1.615 0.046 2.814 2.346
73.638 135.000 2.021 0.073 2.919 2.347
71.541 207.970 2.512 0.069 3.340 2.348
79.786 356.855 1.818 0.086 2.921 2.349
80.770 10.491 1.900 0.178 3.184 2.351
77.151 45.000 0.800 0.028 3.954 2.356
87.309 343.072 2.655 0.123 3.093 2.356
81.694 10.098 1.800 0.161 3.450 2.356
83.453 12.848 1.786 0.139 3.305 2.357
85.113 20.095 1.787 0.124 3.230 2.360
71.433 208.583 2.744 0.075 3.038 2.360
83.124 16.074 1.668 0.142 3.050 2.364
84.756 16.113 1.804 0.126 3.396 2.365
80.808 9.118 1.970 0.175 3.175 2.368
73.508 121.633 nan nan 2.937 2.372
77.735 355.280 1.791 0.088 3.097 2.375
